Summary
[Data Information]
Data is:,Measurement Data
438.0,0.007
439.0,0.007
440.0,0.007
441.0,0.007
442.0,0.007
443.0,0.007
444.0,0.007
445.0,0.007
446.0,0.007
447.0,0.007
448.0,0.007
449.0,0.007
450.0,0.007
451.0,0.007
452.0,0.007
453.0,0.007
454.0,0.007
455.0,0.007
456.0,0.007
457.0,0.007
458.0,0.006
459.0,0.006
460.0,0.007
461.0,0.007
462.0,0.006
463.0,0.006
464.0,0.006
465.0,0.006
466.0,0.006
467.0,0.006
468.0,0.006
469.0,0.006
470.0,0.006
471.0,0.006
472.0,0.006
473.0,0.006
474.0,0.006
475.0,0.006
476.0,0.006
477.0,0.006
478.0,0.006
479.0,0.006
480.0,0.006
481.0,0.006
482.0,0.006
483.0,0.006
484.0,0.006
485.0,0.006
486.0,0.006
487.0,0.006
488.0,0.006
489.0,0.006
490.0,0.006
491.0,0.006
492.0,0.006
493.0,0.006
494.0,0.006
495.0,0.006
496.0,0.006
497.0,0.006
498.0,0.006
499.0,0.006
500.0,0.006
501.0,0.006
502.0,0.006
503.0,0.006
504.0,0.006
505.0,0.007
506.0,0.007
507.0,0.006
508.0,0.007
509.0,0.007
510.0,0.007
511.0,0.007
512.0,0.007
513.0,0.007
514.0,0.007
515.0,0.007
516.0,0.008
517.0,0.008
518.0,0.008
519.0,0.007
520.0,0.007
521.0,0.008
522.0,0.008
523.0,0.008
524.0,0.008
525.0,0.008
526.0,0.008
527.0,0.008
528.0,0.008
529.0,0.008
530.0,0.008
531.0,0.008
532.0,0.008
533.0,0.007
534.0,0.007
535.0,0.008
536.0,0.008
537.0,0.008
538.0,0.008
539.0,0.008
540.0,0.008
541.0,0.008
542.0,0.008
543.0,0.008
544.0,0.008
545.0,0.008
546.0,0.008
547.0,0.008
548.0,0.008
549.0,0.008
550.0,0.008
551.0,0.008
552.0,0.008
553.0,0.008
554.0,0.008
555.0,0.008
556.0,0.008
557.0,0.008
558.0,0.008
559.0,0.007
560.0,0.007
561.0,0.007
562.0,0.007
563.0,0.007
564.0,0.007
565.0,0.007
566.0,0.007
567.0,0.007
568.0,0.007
569.0,0.007
570.0,0.007
571.0,0.007
572.0,0.007
573.0,0.006
574.0,0.006
575.0,0.006
576.0,0.006
577.0,0.007
578.0,0.006
579.0,0.006
580.0,0.006
581.0,0.006
582.0,0.006
583.0,0.006
584.0,0.006
585.0,0.006
586.0,0.006
587.0,0.006
588.0,0.006
589.0,0.005
590.0,0.005
591.0,0.005
592.0,0.006
593.0,0.006
594.0,0.006
595.0,0.005
596.0,0.005
597.0,0.005
598.0,0.005
599.0,0.005
600.0,0.005
601.0,0.005
602.0,0.005
603.0,0.005
604.0,0.005
605.0,0.005
606.0,0.005
607.0,0.005
608.0,0.005
609.0,0.005
610.0,0.005
611.0,0.005
612.0,0.005
613.0,0.005
614.0,0.005
615.0,0.004
616.0,0.004
617.0,0.005
618.0,0.005
619.0,0.005
620.0,0.004
621.0,0.005
622.0,0.005
623.0,0.004
624.0,0.004
625.0,0.004
626.0,0.004
627.0,0.004
628.0,0.004
629.0,0.004
630.0,0.004
631.0,0.004
632.0,0.004
633.0,0.004
634.0,0.004
635.0,0.004
636.0,0.004
637.0,0.004
638.0,0.004
639.0,0.004
640.0,0.004
641.0,0.004
642.0,0.004
643.0,0.004
644.0,0.004
645.0,0.004
646.0,0.004
647.0,0.004
648.0,0.004
649.0,0.004
650.0,0.004
651.0,0.004
652.0,0.004
653.0,0.004
654.0,0.004
655.0,0.004
656.0,0.004
657.0,0.004
658.0,0.004
659.0,0.003
660.0,0.004
661.0,0.004
662.0,0.004
663.0,0.003
664.0,0.003
665.0,0.003
666.0,0.003
667.0,0.004
668.0,0.004
669.0,0.004
670.0,0.004
671.0,0.003
672.0,0.004
673.0,0.004
674.0,0.004
675.0,0.003
676.0,0.003
677.0,0.003
678.0,0.003
679.0,0.003
680.0,0.003
681.0,0.003
682.0,0.003
683.0,0.003
684.0,0.003
685.0,0.004
686.0,0.004
687.0,0.004
688.0,0.003
689.0,0.003
690.0,0.003
691.0,0.004
692.0,0.003
693.0,0.003
694.0,0.003
695.0,0.003
696.0,0.004
697.0,0.003
698.0,0.003
699.0,0.003
700.0,0.003
701.0,0.003
702.0,0.003
703.0,0.003
704.0,0.003
705.0,0.003
706.0,0.003
707.0,0.003
708.0,0.003
709.0,0.003
710.0,0.003
711.0,0.003
712.0,0.003
713.0,0.003
714.0,0.003
715.0,0.003
716.0,0.003
717.0,0.003
718.0,0.003
719.0,0.003
720.0,0.003
721.0,0.003
722.0,0.003
723.0,0.003
724.0,0.003
725.0,0.003
726.0,0.003
727.0,0.003
728.0,0.003
729.0,0.003
730.0,0.003
731.0,0.003
732.0,0.003
733.0,0.002
734.0,0.002
735.0,0.003
736.0,0.002
737.0,0.003
738.0,0.003
739.0,0.003
740.0,0.002
741.0,0.001
742.0,0.002
743.0,0.002
744.0,0.002
745.0,0.002
746.0,0.002
747.0,0.003
748.0,0.003
749.0,0.003
750.0,0.003
751.0,0.002
752.0,0.002
753.0,0.002
754.0,0.002
755.0,0.003
756.0,0.003
757.0,0.003
758.0,0.003
759.0,0.003
760.0,0.003
761.0,0.004
762.0,0.003
763.0,0.003
764.0,0.003
765.0,0.003
766.0,0.003
767.0,0.003
768.0,0.003
769.0,0.002
770.0,0.002
771.0,0.002
772.0,0.002
773.0,0.002
774.0,0.002
775.0,0.002
776.0,0.002
777.0,0.002
778.0,0.002
779.0,0.002
780.0,0.002
781.0,0.002
782.0,0.002
783.0,0.002
784.0,0.002
785.0,0.003
786.0,0.003
787.0,0.003
788.0,0.003
789.0,0.003
790.0,0.002
791.0,0.003
792.0,0.003
793.0,0.003
794.0,0.003
795.0,0.003
796.0,0.003
797.0,0.003
798.0,0.003
799.0,0.003
800.0,0.003
801.0,0.003
802.0,0.002
803.0,0.003
804.0,0.003
805.0,0.003
806.0,0.003
807.0,0.003
808.0,0.003
809.0,0.002
810.0,0.002
811.0,0.002
812.0,0.002
813.0,0.003
814.0,0.003
815.0,0.003
816.0,0.003
817.0,0.003
818.0,0.003
819.0,0.002
820.0,0.002
821.0,0.002
822.0,0.002
823.0,0.003
824.0,0.003
825.0,0.003
826.0,0.003
827.0,0.002
828.0,0.002
829.0,0.002
830.0,0.003
831.0,0.003
832.0,0.003
833.0,0.003
834.0,0.003
835.0,0.003
836.0,0.003
837.0,0.003
838.0,0.003
839.0,0.003
840.0,0.003
841.0,0.003
842.0,0.003
843.0,0.003
844.0,0.003
845.0,0.003
846.0,0.003
847.0,0.003
848.0,0.003
849.0,0.002
850.0,0.002
851.0,0.003
852.0,0.003
853.0,0.003
854.0,0.003
855.0,0.003
856.0,0.003
857.0,0.003
858.0,0.003
859.0,0.003
860.0,0.003
861.0,0.003
862.0,0.003
863.0,0.003
864.0,0.002
865.0,0.002
866.0,0.003
867.0,0.003
868.0,0.003
869.0,0.003
870.0,0.002
871.0,0.003
872.0,0.002
873.0,0.003
874.0,0.002
875.0,0.003
876.0,0.003
877.0,0.003
878.0,0.003
879.0,0.003
880.0,0.003
881.0,0.003
882.0,0.003
883.0,0.003
884.0,0.003
885.0,0.003
886.0,0.003
887.0,0.003
888.0,0.004
889.0,0.004
890.0,0.003
891.0,0.003
892.0,0.003
893.0,0.003
894.0,0.003
895.0,0.003
896.0,0.003
897.0,0.003
898.0,0.003
899.0,0.003
900.0,0.003
901.0,0.003
902.0,0.003
903.0,0.003
904.0,0.003
905.0,0.003
906.0,0.003
907.0,0.003
908.0,0.003
909.0,0.003
910.0,0.004
911.0,0.004
912.0,0.004
913.0,0.004
914.0,0.004
915.0,0.004
916.0,0.004
917.0,0.004
918.0,0.004
919.0,0.004
920.0,0.004
921.0,0.004
922.0,0.004
923.0,0.004
924.0,0.004
925.0,0.004
926.0,0.004
927.0,0.004
928.0,0.004
929.0,0.004
930.0,0.003
931.0,0.003
932.0,0.002
933.0,0.002
934.0,0.002
935.0,0.001
936.0,0.000
937.0,-0.000
938.0,-0.001
939.0,-0.002
940.0,-0.002
941.0,-0.003
942.0,-0.004
943.0,-0.004
944.0,-0.005
945.0,-0.006
946.0,-0.006
947.0,-0.007
948.0,-0.008
949.0,-0.009
950.0,-0.010
951.0,-0.011
952.0,-0.011
953.0,-0.012
954.0,-0.013
955.0,-0.014
956.0,-0.015
957.0,-0.015
958.0,-0.016
959.0,-0.016
960.0,-0.017
961.0,-0.017
962.0,-0.018
963.0,-0.018
964.0,-0.018
965.0,-0.017
966.0,-0.018
967.0,-0.018
968.0,-0.018
969.0,-0.018
970.0,-0.018
971.0,-0.018
972.0,-0.018
973.0,-0.018
974.0,-0.018
975.0,-0.018
976.0,-0.018
977.0,-0.018
978.0,-0.017
979.0,-0.017
980.0,-0.017
981.0,-0.017
982.0,-0.017
983.0,-0.016
984.0,-0.016
985.0,-0.016
986.0,-0.016
987.0,-0.016
988.0,-0.016
989.0,-0.015
990.0,-0.015
991.0,-0.015
992.0,-0.015
993.0,-0.015
994.0,-0.015
995.0,-0.014
996.0,-0.014
997.0,-0.013
998.0,-0.013
999.0,-0.013
1000.0,-0.013
1001.0,-0.013
1002.0,-0.012
1003.0,-0.012
1004.0,-0.012
1005.0,-0.012
1006.0,-0.012
1007.0,-0.011
1008.0,-0.011
1009.0,-0.011
1010.0,-0.010
1011.0,-0.010
1012.0,-0.010
1013.0,-0.010
1014.0,-0.009
1015.0,-0.009
1016.0,-0.008
1017.0,-0.008
1018.0,-0.008
1019.0,-0.008
1020.0,-0.008
1021.0,-0.007
1022.0,-0.007
1023.0,-0.007
1024.0,-0.006
1025.0,-0.006
1026.0,-0.006
1027.0,-0.006
1028.0,-0.005
1029.0,-0.005
1030.0,-0.005
1031.0,-0.004
1032.0,-0.004
1033.0,-0.004
1034.0,-0.004
1035.0,-0.004
1036.0,-0.003
1037.0,-0.003
1038.0,-0.003
1039.0,-0.002
1040.0,-0.002
1041.0,-0.002
1042.0,-0.002
1043.0,-0.002
1044.0,-0.002
1045.0,-0.002
1046.0,-0.002
1047.0,-0.001
1048.0,-0.001
1049.0,-0.001
1050.0,-0.001
1051.0,-0.001
1052.0,-0.001
1053.0,-0.001
1054.0,-0.001
1055.0,-0.001
1056.0,-0.001
1057.0,-0.001
1058.0,-0.001
1059.0,-0.001
1060.0,-0.001
1061.0,-0.001
1062.0,-0.001
1063.0,-0.001
1064.0,-0.001
1065.0,-0.001
1066.0,-0.000
1067.0,-0.000
1068.0,-0.000
1069.0,-0.000
1070.0,-0.000
1071.0,-0.000
1072.0,-0.001
1073.0,-0.001
1074.0,-0.001
1075.0,-0.001
1076.0,-0.001
1077.0,-0.001
1078.0,-0.001
1079.0,-0.001
1080.0,-0.001
1081.0,-0.001
1082.0,-0.001
1083.0,-0.001
1084.0,-0.001
1085.0,-0.001
1086.0,-0.002
1087.0,-0.002
1088.0,-0.002
1089.0,-0.002
1090.0,-0.002
1091.0,-0.002
1092.0,-0.002
1093.0,-0.002
1094.0,-0.002
1095.0,-0.003
1096.0,-0.003
1097.0,-0.003
1098.0,-0.003
1099.0,-0.003
1100.0,-0.003
1101.0,-0.003
1102.0,-0.003
1103.0,-0.003
1104.0,-0.003
1105.0,-0.004
1106.0,-0.004
1107.0,-0.004
1108.0,-0.004
1109.0,-0.004
1110.0,-0.004
1111.0,-0.004
1112.0,-0.004
1113.0,-0.003
1114.0,-0.003
1115.0,-0.003
1116.0,-0.003
1117.0,-0.003
1118.0,-0.003
1119.0,-0.003
1120.0,-0.003
1121.0,-0.003
1122.0,-0.004
1123.0,-0.004
1124.0,-0.004
1125.0,-0.005
1126.0,-0.005
1127.0,-0.006
1128.0,-0.006
1129.0,-0.007
1130.0,-0.007
1131.0,-0.008
1132.0,-0.009
1133.0,-0.009
1134.0,-0.010
1135.0,-0.011
1136.0,-0.012
1137.0,-0.013
1138.0,-0.014
1139.0,-0.016
1140.0,-0.018
1141.0,-0.019
1142.0,-0.021
1143.0,-0.023
1144.0,-0.024
1145.0,-0.025
1146.0,-0.026
1147.0,-0.027
1148.0,-0.028
1149.0,-0.028
1150.0,-0.028
1151.0,-0.028
1152.0,-0.027
1153.0,-0.027
1154.0,-0.027
1155.0,-0.026
1156.0,-0.026
1157.0,-0.025
1158.0,-0.024
1159.0,-0.024
1160.0,-0.023
1161.0,-0.023
1162.0,-0.023
1163.0,-0.022
1164.0,-0.022
1165.0,-0.023
1166.0,-0.023
1167.0,-0.023
1168.0,-0.023
1169.0,-0.024
1170.0,-0.024
1171.0,-0.023
1172.0,-0.023
1173.0,-0.022
1174.0,-0.022
1175.0,-0.022
1176.0,-0.022
1177.0,-0.022
1178.0,-0.021
1179.0,-0.021
1180.0,-0.020
1181.0,-0.019
1182.0,-0.018
1183.0,-0.017
1184.0,-0.015
1185.0,-0.014
1186.0,-0.013
1187.0,-0.012
1188.0,-0.011
1189.0,-0.010
1190.0,-0.009
1191.0,-0.008
1192.0,-0.007
1193.0,-0.006
1194.0,-0.006
1195.0,-0.005
1196.0,-0.004
1197.0,-0.003
1198.0,-0.001
1199.0,0.000
1200.0,0.002
1201.0,0.003
1202.0,0.005
1203.0,0.007
1204.0,0.009
1205.0,0.010
1206.0,0.012
1207.0,0.013
1208.0,0.015
1209.0,0.016
1210.0,0.017
1211.0,0.017
1212.0,0.017
1213.0,0.016
1214.0,0.015
1215.0,0.013
1216.0,0.011
1217.0,0.009
1218.0,0.006
1219.0,0.004
1220.0,0.000
1221.0,-0.003
1222.0,-0.006
1223.0,-0.009
1224.0,-0.012
1225.0,-0.015
1226.0,-0.017
1227.0,-0.020
1228.0,-0.022
1229.0,-0.024
1230.0,-0.025
1231.0,-0.027
1232.0,-0.028
1233.0,-0.029
1234.0,-0.031
1235.0,-0.032
1236.0,-0.032
1237.0,-0.033
1238.0,-0.034
1239.0,-0.035
1240.0,-0.035
1241.0,-0.036
1242.0,-0.037
1243.0,-0.037
1244.0,-0.037
1245.0,-0.038
1246.0,-0.039
1247.0,-0.039
1248.0,-0.039
1249.0,-0.039
1250.0,-0.040
1251.0,-0.040
1252.0,-0.040
1253.0,-0.040
1254.0,-0.040
1255.0,-0.040
1256.0,-0.041
1257.0,-0.041
1258.0,-0.042
1259.0,-0.042
1260.0,-0.042
1261.0,-0.042
1262.0,-0.042
1263.0,-0.042
1264.0,-0.043
1265.0,-0.043
1266.0,-0.043
1267.0,-0.043
1268.0,-0.043
1269.0,-0.043
1270.0,-0.043
1271.0,-0.044
1272.0,-0.044
1273.0,-0.044
1274.0,-0.044
1275.0,-0.044
1276.0,-0.045
1277.0,-0.045
1278.0,-0.046
1279.0,-0.046
1280.0,-0.047
1281.0,-0.047
1282.0,-0.048
1283.0,-0.048
1284.0,-0.049
1285.0,-0.049
1286.0,-0.049
1287.0,-0.050
1288.0,-0.051
1289.0,-0.052
1290.0,-0.053
1291.0,-0.054
1292.0,-0.054
1293.0,-0.054
1294.0,-0.055
1295.0,-0.056
1296.0,-0.057
1297.0,-0.058
1298.0,-0.058
1299.0,-0.058
1300.0,-0.059
1301.0,-0.061
1302.0,-0.062
1303.0,-0.063
1304.0,-0.064
1305.0,-0.065
1306.0,-0.067
1307.0,-0.068
1308.0,-0.069
1309.0,-0.070
1310.0,-0.071
1311.0,-0.073
1312.0,-0.074
1313.0,-0.075
1314.0,-0.077
1315.0,-0.078
1316.0,-0.080
1317.0,-0.082
1318.0,-0.084
1319.0,-0.085
1320.0,-0.086
1321.0,-0.087
1322.0,-0.090
1323.0,-0.092
1324.0,-0.094
1325.0,-0.095
1326.0,-0.097
1327.0,-0.099
1328.0,-0.100
1329.0,-0.102
1330.0,-0.103
1331.0,-0.104
1332.0,-0.104
1333.0,-0.106
1334.0,-0.107
1335.0,-0.108
1336.0,-0.110
1337.0,-0.112
1338.0,-0.113
1339.0,-0.113
1340.0,-0.115
1341.0,-0.115
1342.0,-0.117
1343.0,-0.120
1344.0,-0.126
1345.0,-0.126
1346.0,-0.127
1347.0,-0.125
1348.0,-0.125
1349.0,-0.123
1350.0,-0.125
1351.0,-0.130
1352.0,-0.136
1353.0,-0.140
1354.0,-0.136
1355.0,-0.134
1356.0,-0.135
1357.0,-0.137
1358.0,-0.136
1359.0,-0.127
1360.0,-0.129
1361.0,-0.132
1362.0,-0.138
1363.0,-0.135
1364.0,-0.135
1365.0,-0.139
1366.0,-0.147
1367.0,-0.149
1368.0,-0.146
1369.0,-0.148
1370.0,-0.159
1371.0,-0.170
1372.0,-0.164
1373.0,-0.150
1374.0,-0.167
1375.0,-0.173
1376.0,-0.190
1377.0,-0.156
1378.0,-0.170
1379.0,-0.172
1380.0,-0.167
1381.0,-0.164
1382.0,-0.234
1383.0,-0.262
1384.0,-0.289
1385.0,-0.212
1386.0,-0.170
1387.0,-0.082
1388.0,-0.007
1389.0,0.048
1390.0,-0.022
1391.0,-0.118
1392.0,-0.132
1393.0,-0.039
1394.0,0.049
1395.0,0.113
1396.0,-0.026
1397.0,-0.091
1398.0,-0.227
1399.0,-0.074
1400.0,0.018
