Summary
[Data Information]
Data is:,Measurement Data
441.0,0.569
442.0,0.569
443.0,0.568
444.0,0.567
445.0,0.567
446.0,0.566
447.0,0.566
448.0,0.565
449.0,0.565
450.0,0.564
451.0,0.564
452.0,0.564
453.0,0.564
454.0,0.564
455.0,0.564
456.0,0.564
457.0,0.563
458.0,0.563
459.0,0.563
460.0,0.564
461.0,0.564
462.0,0.565
463.0,0.565
464.0,0.566
465.0,0.567
466.0,0.568
467.0,0.570
468.0,0.571
469.0,0.572
470.0,0.573
471.0,0.575
472.0,0.576
473.0,0.578
474.0,0.580
475.0,0.582
476.0,0.585
477.0,0.588
478.0,0.591
479.0,0.593
480.0,0.597
481.0,0.601
482.0,0.604
483.0,0.608
484.0,0.612
485.0,0.617
486.0,0.622
487.0,0.627
488.0,0.632
489.0,0.637
490.0,0.642
491.0,0.648
492.0,0.655
493.0,0.661
494.0,0.667
495.0,0.673
496.0,0.680
497.0,0.687
498.0,0.694
499.0,0.701
500.0,0.708
501.0,0.716
502.0,0.723
503.0,0.730
504.0,0.737
505.0,0.744
506.0,0.750
507.0,0.756
508.0,0.762
509.0,0.769
510.0,0.774
511.0,0.780
512.0,0.785
513.0,0.790
514.0,0.795
515.0,0.799
516.0,0.803
517.0,0.807
518.0,0.809
519.0,0.813
520.0,0.815
521.0,0.817
522.0,0.818
523.0,0.820
524.0,0.820
525.0,0.821
526.0,0.820
527.0,0.820
528.0,0.819
529.0,0.817
530.0,0.816
531.0,0.814
532.0,0.811
533.0,0.808
534.0,0.805
535.0,0.802
536.0,0.798
537.0,0.793
538.0,0.789
539.0,0.783
540.0,0.778
541.0,0.772
542.0,0.766
543.0,0.759
544.0,0.752
545.0,0.745
546.0,0.739
547.0,0.731
548.0,0.724
549.0,0.715
550.0,0.707
551.0,0.699
552.0,0.690
553.0,0.682
554.0,0.674
555.0,0.665
556.0,0.656
557.0,0.648
558.0,0.639
559.0,0.630
560.0,0.622
561.0,0.613
562.0,0.604
563.0,0.594
564.0,0.585
565.0,0.576
566.0,0.567
567.0,0.559
568.0,0.550
569.0,0.541
570.0,0.532
571.0,0.524
572.0,0.516
573.0,0.508
574.0,0.500
575.0,0.492
576.0,0.485
577.0,0.478
578.0,0.471
579.0,0.465
580.0,0.458
581.0,0.451
582.0,0.445
583.0,0.439
584.0,0.433
585.0,0.427
586.0,0.422
587.0,0.417
588.0,0.411
589.0,0.406
590.0,0.401
591.0,0.396
592.0,0.391
593.0,0.387
594.0,0.383
595.0,0.379
596.0,0.375
597.0,0.372
598.0,0.368
599.0,0.365
600.0,0.361
601.0,0.358
602.0,0.356
603.0,0.353
604.0,0.351
605.0,0.348
606.0,0.346
607.0,0.344
608.0,0.342
609.0,0.340
610.0,0.338
611.0,0.336
612.0,0.335
613.0,0.334
614.0,0.332
615.0,0.331
616.0,0.330
617.0,0.329
618.0,0.328
619.0,0.328
620.0,0.328
621.0,0.327
622.0,0.327
623.0,0.326
624.0,0.326
625.0,0.327
626.0,0.327
627.0,0.327
628.0,0.327
629.0,0.328
630.0,0.328
631.0,0.329
632.0,0.329
633.0,0.330
634.0,0.331
635.0,0.332
636.0,0.333
637.0,0.334
638.0,0.335
639.0,0.337
640.0,0.338
641.0,0.340
642.0,0.342
643.0,0.343
644.0,0.346
645.0,0.347
646.0,0.350
647.0,0.351
648.0,0.353
649.0,0.356
650.0,0.358
651.0,0.361
652.0,0.364
653.0,0.366
654.0,0.370
655.0,0.372
656.0,0.375
657.0,0.378
658.0,0.382
659.0,0.385
660.0,0.389
661.0,0.393
662.0,0.397
663.0,0.400
664.0,0.404
665.0,0.407
666.0,0.412
667.0,0.416
668.0,0.420
669.0,0.424
670.0,0.429
671.0,0.433
672.0,0.437
673.0,0.442
674.0,0.447
675.0,0.452
676.0,0.457
677.0,0.462
678.0,0.467
679.0,0.472
680.0,0.477
681.0,0.482
682.0,0.487
683.0,0.493
684.0,0.498
685.0,0.504
686.0,0.510
687.0,0.515
688.0,0.521
689.0,0.526
690.0,0.532
691.0,0.537
692.0,0.543
693.0,0.548
694.0,0.555
695.0,0.561
696.0,0.566
697.0,0.573
698.0,0.579
699.0,0.585
700.0,0.591
701.0,0.597
702.0,0.603
703.0,0.609
704.0,0.615
705.0,0.621
706.0,0.626
707.0,0.632
708.0,0.638
709.0,0.644
710.0,0.650
711.0,0.656
712.0,0.661
713.0,0.667
714.0,0.673
715.0,0.678
716.0,0.683
717.0,0.688
718.0,0.693
719.0,0.699
720.0,0.703
721.0,0.707
722.0,0.712
723.0,0.716
724.0,0.721
725.0,0.726
726.0,0.730
727.0,0.734
728.0,0.738
729.0,0.741
730.0,0.745
731.0,0.749
732.0,0.752
733.0,0.755
734.0,0.757
735.0,0.760
736.0,0.762
737.0,0.764
738.0,0.767
739.0,0.770
740.0,0.772
741.0,0.774
742.0,0.775
743.0,0.776
744.0,0.778
745.0,0.778
746.0,0.780
747.0,0.781
748.0,0.781
749.0,0.781
750.0,0.781
751.0,0.781
752.0,0.782
753.0,0.781
754.0,0.780
755.0,0.778
756.0,0.777
757.0,0.776
758.0,0.773
759.0,0.772
760.0,0.772
761.0,0.771
762.0,0.769
763.0,0.766
764.0,0.763
765.0,0.760
766.0,0.757
767.0,0.754
768.0,0.752
769.0,0.748
770.0,0.745
771.0,0.742
772.0,0.739
773.0,0.735
774.0,0.730
775.0,0.726
776.0,0.723
777.0,0.718
778.0,0.714
779.0,0.709
780.0,0.704
781.0,0.699
782.0,0.695
783.0,0.690
784.0,0.684
785.0,0.678
786.0,0.673
787.0,0.668
788.0,0.663
789.0,0.658
790.0,0.651
791.0,0.646
792.0,0.641
793.0,0.636
794.0,0.631
795.0,0.625
796.0,0.618
797.0,0.612
798.0,0.607
799.0,0.600
800.0,0.594
801.0,0.587
802.0,0.582
803.0,0.576
804.0,0.571
805.0,0.564
806.0,0.558
807.0,0.552
808.0,0.546
809.0,0.540
810.0,0.534
811.0,0.529
812.0,0.522
813.0,0.515
814.0,0.510
815.0,0.504
816.0,0.499
817.0,0.492
818.0,0.487
819.0,0.480
820.0,0.474
821.0,0.468
822.0,0.462
823.0,0.457
824.0,0.451
825.0,0.445
826.0,0.439
827.0,0.433
828.0,0.427
829.0,0.422
830.0,0.416
831.0,0.411
832.0,0.405
833.0,0.399
834.0,0.393
835.0,0.388
836.0,0.383
837.0,0.378
838.0,0.373
839.0,0.368
840.0,0.363
841.0,0.357
842.0,0.352
843.0,0.347
844.0,0.342
845.0,0.338
846.0,0.333
847.0,0.329
848.0,0.324
849.0,0.319
850.0,0.315
851.0,0.310
852.0,0.306
853.0,0.302
854.0,0.298
855.0,0.294
856.0,0.290
857.0,0.285
858.0,0.281
859.0,0.277
860.0,0.273
861.0,0.269
862.0,0.265
863.0,0.261
864.0,0.258
865.0,0.254
866.0,0.250
867.0,0.246
868.0,0.242
869.0,0.239
870.0,0.236
871.0,0.233
872.0,0.229
873.0,0.226
874.0,0.223
875.0,0.220
876.0,0.216
877.0,0.213
878.0,0.210
879.0,0.207
880.0,0.204
881.0,0.201
882.0,0.198
883.0,0.195
884.0,0.192
885.0,0.190
886.0,0.187
887.0,0.184
888.0,0.182
889.0,0.179
890.0,0.176
891.0,0.174
892.0,0.172
893.0,0.169
894.0,0.167
895.0,0.165
896.0,0.162
897.0,0.160
898.0,0.158
899.0,0.156
900.0,0.154
901.0,0.152
902.0,0.149
903.0,0.148
904.0,0.146
905.0,0.144
906.0,0.142
907.0,0.140
908.0,0.138
909.0,0.136
910.0,0.134
911.0,0.133
912.0,0.131
913.0,0.129
914.0,0.127
915.0,0.126
916.0,0.124
917.0,0.122
918.0,0.121
919.0,0.119
920.0,0.118
921.0,0.116
922.0,0.115
923.0,0.113
924.0,0.112
925.0,0.111
926.0,0.110
927.0,0.108
928.0,0.107
929.0,0.106
930.0,0.104
931.0,0.103
932.0,0.101
933.0,0.100
934.0,0.099
935.0,0.098
936.0,0.096
937.0,0.095
938.0,0.094
939.0,0.092
940.0,0.091
941.0,0.090
942.0,0.088
943.0,0.087
944.0,0.086
945.0,0.085
946.0,0.084
947.0,0.083
948.0,0.081
949.0,0.080
950.0,0.079
951.0,0.078
952.0,0.077
953.0,0.076
954.0,0.075
955.0,0.074
956.0,0.073
957.0,0.072
958.0,0.071
959.0,0.070
960.0,0.070
961.0,0.069
962.0,0.068
963.0,0.067
964.0,0.066
965.0,0.065
966.0,0.065
967.0,0.064
968.0,0.063
969.0,0.062
970.0,0.062
971.0,0.061
972.0,0.060
973.0,0.059
974.0,0.059
975.0,0.058
976.0,0.057
977.0,0.056
978.0,0.056
979.0,0.055
980.0,0.054
981.0,0.053
982.0,0.053
983.0,0.052
984.0,0.052
985.0,0.051
986.0,0.051
987.0,0.050
988.0,0.049
989.0,0.049
990.0,0.048
991.0,0.048
992.0,0.047
993.0,0.047
994.0,0.047
995.0,0.046
996.0,0.046
997.0,0.045
998.0,0.044
999.0,0.044
1000.0,0.043
1001.0,0.043
1002.0,0.042
1003.0,0.042
1004.0,0.042
1005.0,0.041
1006.0,0.041
1007.0,0.040
1008.0,0.040
1009.0,0.040
1010.0,0.040
1011.0,0.039
1012.0,0.039
1013.0,0.039
1014.0,0.038
1015.0,0.038
1016.0,0.038
1017.0,0.037
1018.0,0.037
1019.0,0.037
1020.0,0.036
1021.0,0.036
1022.0,0.036
1023.0,0.036
1024.0,0.035
1025.0,0.035
1026.0,0.035
1027.0,0.035
1028.0,0.035
1029.0,0.034
1030.0,0.034
1031.0,0.034
1032.0,0.034
1033.0,0.033
1034.0,0.033
1035.0,0.033
1036.0,0.033
1037.0,0.032
1038.0,0.032
1039.0,0.032
1040.0,0.032
1041.0,0.031
1042.0,0.031
1043.0,0.031
1044.0,0.031
1045.0,0.031
1046.0,0.031
1047.0,0.031
1048.0,0.030
1049.0,0.030
1050.0,0.030
1051.0,0.030
1052.0,0.030
1053.0,0.030
1054.0,0.029
1055.0,0.029
1056.0,0.029
1057.0,0.029
1058.0,0.028
1059.0,0.028
1060.0,0.028
1061.0,0.028
1062.0,0.028
1063.0,0.028
1064.0,0.028
1065.0,0.027
1066.0,0.027
1067.0,0.027
1068.0,0.027
1069.0,0.026
1070.0,0.026
1071.0,0.026
1072.0,0.026
1073.0,0.026
1074.0,0.026
1075.0,0.025
1076.0,0.025
1077.0,0.025
1078.0,0.025
1079.0,0.025
1080.0,0.025
1081.0,0.025
1082.0,0.024
1083.0,0.024
1084.0,0.024
1085.0,0.024
1086.0,0.024
1087.0,0.023
1088.0,0.023
1089.0,0.023
1090.0,0.023
1091.0,0.023
1092.0,0.022
1093.0,0.022
1094.0,0.022
1095.0,0.022
1096.0,0.022
1097.0,0.022
1098.0,0.022
1099.0,0.021
1100.0,0.021
1101.0,0.021
1102.0,0.021
1103.0,0.021
1104.0,0.020
1105.0,0.020
1106.0,0.020
1107.0,0.020
1108.0,0.020
1109.0,0.020
1110.0,0.020
1111.0,0.020
1112.0,0.020
1113.0,0.020
1114.0,0.020
1115.0,0.019
1116.0,0.019
1117.0,0.019
1118.0,0.019
1119.0,0.019
1120.0,0.019
1121.0,0.019
1122.0,0.019
1123.0,0.019
1124.0,0.019
1125.0,0.018
1126.0,0.018
1127.0,0.018
1128.0,0.018
1129.0,0.018
1130.0,0.018
1131.0,0.018
1132.0,0.018
1133.0,0.017
1134.0,0.017
1135.0,0.017
1136.0,0.016
1137.0,0.016
1138.0,0.016
1139.0,0.016
1140.0,0.016
1141.0,0.016
1142.0,0.016
1143.0,0.016
1144.0,0.015
1145.0,0.015
1146.0,0.015
1147.0,0.015
1148.0,0.015
1149.0,0.015
1150.0,0.015
1151.0,0.016
1152.0,0.016
1153.0,0.016
1154.0,0.015
1155.0,0.016
1156.0,0.016
1157.0,0.016
1158.0,0.015
1159.0,0.015
1160.0,0.015
1161.0,0.015
1162.0,0.015
1163.0,0.015
1164.0,0.014
1165.0,0.014
1166.0,0.013
1167.0,0.013
1168.0,0.013
1169.0,0.012
1170.0,0.012
1171.0,0.012
1172.0,0.012
1173.0,0.011
1174.0,0.011
1175.0,0.011
1176.0,0.011
1177.0,0.011
1178.0,0.011
1179.0,0.010
1180.0,0.010
1181.0,0.010
1182.0,0.010
1183.0,0.010
1184.0,0.011
1185.0,0.011
1186.0,0.011
1187.0,0.011
1188.0,0.011
1189.0,0.012
1190.0,0.012
1191.0,0.012
1192.0,0.012
1193.0,0.012
1194.0,0.012
1195.0,0.012
1196.0,0.012
1197.0,0.012
1198.0,0.013
1199.0,0.013
1200.0,0.013
1201.0,0.013
1202.0,0.014
1203.0,0.015
1204.0,0.016
1205.0,0.016
1206.0,0.016
1207.0,0.016
1208.0,0.017
1209.0,0.017
1210.0,0.017
1211.0,0.017
1212.0,0.017
1213.0,0.017
1214.0,0.016
1215.0,0.015
1216.0,0.015
1217.0,0.014
1218.0,0.013
1219.0,0.012
1220.0,0.011
1221.0,0.010
1222.0,0.009
1223.0,0.007
1224.0,0.006
1225.0,0.005
1226.0,0.004
1227.0,0.003
1228.0,0.002
1229.0,0.001
1230.0,0.001
1231.0,0.000
1232.0,-0.000
1233.0,-0.001
1234.0,-0.002
1235.0,-0.002
1236.0,-0.002
1237.0,-0.002
1238.0,-0.003
1239.0,-0.003
1240.0,-0.004
1241.0,-0.003
1242.0,-0.003
1243.0,-0.003
1244.0,-0.004
1245.0,-0.004
1246.0,-0.004
1247.0,-0.005
1248.0,-0.005
1249.0,-0.005
1250.0,-0.005
1251.0,-0.005
1252.0,-0.005
1253.0,-0.005
1254.0,-0.006
1255.0,-0.006
1256.0,-0.006
1257.0,-0.006
1258.0,-0.006
1259.0,-0.006
1260.0,-0.006
1261.0,-0.006
1262.0,-0.006
1263.0,-0.006
1264.0,-0.006
1265.0,-0.006
1266.0,-0.006
1267.0,-0.006
1268.0,-0.006
1269.0,-0.006
1270.0,-0.006
1271.0,-0.006
1272.0,-0.006
1273.0,-0.006
1274.0,-0.006
1275.0,-0.007
1276.0,-0.006
1277.0,-0.007
1278.0,-0.007
1279.0,-0.007
1280.0,-0.007
1281.0,-0.007
1282.0,-0.007
1283.0,-0.007
1284.0,-0.007
1285.0,-0.007
1286.0,-0.007
1287.0,-0.008
1288.0,-0.008
1289.0,-0.008
1290.0,-0.008
1291.0,-0.008
1292.0,-0.008
1293.0,-0.009
1294.0,-0.009
1295.0,-0.009
1296.0,-0.009
1297.0,-0.010
1298.0,-0.010
1299.0,-0.009
1300.0,-0.009
