Summary
[Data Information]
Data is:,Measurement Data
441.0,0.134
442.0,0.133
443.0,0.133
444.0,0.133
445.0,0.133
446.0,0.133
447.0,0.133
448.0,0.132
449.0,0.132
450.0,0.132
451.0,0.132
452.0,0.132
453.0,0.132
454.0,0.132
455.0,0.131
456.0,0.131
457.0,0.131
458.0,0.132
459.0,0.132
460.0,0.132
461.0,0.132
462.0,0.132
463.0,0.132
464.0,0.133
465.0,0.133
466.0,0.133
467.0,0.133
468.0,0.134
469.0,0.134
470.0,0.134
471.0,0.135
472.0,0.135
473.0,0.136
474.0,0.137
475.0,0.137
476.0,0.137
477.0,0.138
478.0,0.139
479.0,0.140
480.0,0.140
481.0,0.141
482.0,0.142
483.0,0.143
484.0,0.144
485.0,0.145
486.0,0.146
487.0,0.147
488.0,0.148
489.0,0.149
490.0,0.151
491.0,0.152
492.0,0.153
493.0,0.155
494.0,0.156
495.0,0.157
496.0,0.159
497.0,0.160
498.0,0.162
499.0,0.163
500.0,0.165
501.0,0.166
502.0,0.168
503.0,0.169
504.0,0.171
505.0,0.172
506.0,0.174
507.0,0.175
508.0,0.176
509.0,0.178
510.0,0.179
511.0,0.180
512.0,0.181
513.0,0.182
514.0,0.183
515.0,0.184
516.0,0.184
517.0,0.185
518.0,0.185
519.0,0.186
520.0,0.186
521.0,0.187
522.0,0.187
523.0,0.187
524.0,0.187
525.0,0.187
526.0,0.187
527.0,0.186
528.0,0.186
529.0,0.186
530.0,0.185
531.0,0.184
532.0,0.184
533.0,0.183
534.0,0.182
535.0,0.182
536.0,0.181
537.0,0.180
538.0,0.178
539.0,0.177
540.0,0.176
541.0,0.175
542.0,0.174
543.0,0.172
544.0,0.171
545.0,0.169
546.0,0.168
547.0,0.167
548.0,0.165
549.0,0.164
550.0,0.162
551.0,0.161
552.0,0.159
553.0,0.158
554.0,0.156
555.0,0.155
556.0,0.153
557.0,0.152
558.0,0.150
559.0,0.149
560.0,0.147
561.0,0.146
562.0,0.145
563.0,0.143
564.0,0.142
565.0,0.141
566.0,0.139
567.0,0.139
568.0,0.137
569.0,0.136
570.0,0.135
571.0,0.134
572.0,0.132
573.0,0.131
574.0,0.131
575.0,0.130
576.0,0.129
577.0,0.128
578.0,0.127
579.0,0.126
580.0,0.125
581.0,0.124
582.0,0.124
583.0,0.123
584.0,0.122
585.0,0.122
586.0,0.121
587.0,0.120
588.0,0.119
589.0,0.119
590.0,0.118
591.0,0.118
592.0,0.117
593.0,0.117
594.0,0.116
595.0,0.116
596.0,0.115
597.0,0.114
598.0,0.114
599.0,0.113
600.0,0.113
601.0,0.113
602.0,0.112
603.0,0.112
604.0,0.112
605.0,0.111
606.0,0.111
607.0,0.111
608.0,0.110
609.0,0.110
610.0,0.109
611.0,0.109
612.0,0.109
613.0,0.109
614.0,0.108
615.0,0.108
616.0,0.107
617.0,0.107
618.0,0.107
619.0,0.106
620.0,0.106
621.0,0.105
622.0,0.105
623.0,0.105
624.0,0.105
625.0,0.104
626.0,0.104
627.0,0.104
628.0,0.103
629.0,0.103
630.0,0.102
631.0,0.102
632.0,0.102
633.0,0.101
634.0,0.101
635.0,0.100
636.0,0.099
637.0,0.099
638.0,0.098
639.0,0.098
640.0,0.097
641.0,0.097
642.0,0.096
643.0,0.096
644.0,0.095
645.0,0.095
646.0,0.094
647.0,0.093
648.0,0.093
649.0,0.092
650.0,0.092
651.0,0.091
652.0,0.090
653.0,0.089
654.0,0.088
655.0,0.088
656.0,0.087
657.0,0.087
658.0,0.086
659.0,0.085
660.0,0.084
661.0,0.084
662.0,0.083
663.0,0.082
664.0,0.081
665.0,0.080
666.0,0.079
667.0,0.079
668.0,0.078
669.0,0.077
670.0,0.076
671.0,0.075
672.0,0.075
673.0,0.074
674.0,0.073
675.0,0.072
676.0,0.071
677.0,0.070
678.0,0.070
679.0,0.069
680.0,0.068
681.0,0.067
682.0,0.066
683.0,0.065
684.0,0.064
685.0,0.063
686.0,0.063
687.0,0.062
688.0,0.061
689.0,0.060
690.0,0.059
691.0,0.058
692.0,0.057
693.0,0.057
694.0,0.056
695.0,0.055
696.0,0.054
697.0,0.054
698.0,0.053
699.0,0.052
700.0,0.051
701.0,0.050
702.0,0.050
703.0,0.049
704.0,0.048
705.0,0.048
706.0,0.047
707.0,0.046
708.0,0.046
709.0,0.044
710.0,0.044
711.0,0.043
712.0,0.043
713.0,0.042
714.0,0.041
715.0,0.041
716.0,0.040
717.0,0.039
718.0,0.038
719.0,0.038
720.0,0.037
721.0,0.037
722.0,0.036
723.0,0.036
724.0,0.035
725.0,0.035
726.0,0.034
727.0,0.033
728.0,0.033
729.0,0.033
730.0,0.032
731.0,0.031
732.0,0.031
733.0,0.030
734.0,0.030
735.0,0.030
736.0,0.029
737.0,0.028
738.0,0.028
739.0,0.028
740.0,0.027
741.0,0.027
742.0,0.027
743.0,0.026
744.0,0.026
745.0,0.025
746.0,0.025
747.0,0.024
748.0,0.024
749.0,0.024
750.0,0.024
751.0,0.023
752.0,0.023
753.0,0.022
754.0,0.022
755.0,0.022
756.0,0.021
757.0,0.021
758.0,0.021
759.0,0.020
760.0,0.020
761.0,0.020
762.0,0.019
763.0,0.019
764.0,0.019
765.0,0.019
766.0,0.019
767.0,0.018
768.0,0.018
769.0,0.018
770.0,0.018
771.0,0.017
772.0,0.016
773.0,0.016
774.0,0.015
775.0,0.015
776.0,0.015
777.0,0.015
778.0,0.015
779.0,0.014
780.0,0.015
781.0,0.014
782.0,0.014
783.0,0.014
784.0,0.014
785.0,0.013
786.0,0.013
787.0,0.013
788.0,0.013
789.0,0.013
790.0,0.013
791.0,0.013
792.0,0.013
793.0,0.013
794.0,0.012
795.0,0.012
796.0,0.012
797.0,0.012
798.0,0.011
799.0,0.011
800.0,0.010
801.0,0.011
802.0,0.012
803.0,0.012
804.0,0.011
805.0,0.011
806.0,0.011
807.0,0.011
808.0,0.011
809.0,0.011
810.0,0.011
811.0,0.011
812.0,0.010
813.0,0.010
814.0,0.010
815.0,0.010
816.0,0.010
817.0,0.009
818.0,0.009
819.0,0.009
820.0,0.009
821.0,0.009
822.0,0.009
823.0,0.009
824.0,0.009
825.0,0.008
826.0,0.008
827.0,0.008
828.0,0.008
829.0,0.008
830.0,0.008
831.0,0.008
832.0,0.007
833.0,0.007
834.0,0.007
835.0,0.008
836.0,0.007
837.0,0.007
838.0,0.007
839.0,0.007
840.0,0.007
841.0,0.007
842.0,0.007
843.0,0.007
844.0,0.007
845.0,0.006
846.0,0.006
847.0,0.006
848.0,0.006
849.0,0.006
850.0,0.006
851.0,0.006
852.0,0.006
853.0,0.006
854.0,0.006
855.0,0.006
856.0,0.006
857.0,0.006
858.0,0.006
859.0,0.006
860.0,0.006
861.0,0.006
862.0,0.005
863.0,0.006
864.0,0.006
865.0,0.006
866.0,0.005
867.0,0.005
868.0,0.005
869.0,0.005
870.0,0.005
871.0,0.005
872.0,0.005
873.0,0.005
874.0,0.005
875.0,0.005
876.0,0.004
877.0,0.004
878.0,0.005
879.0,0.005
880.0,0.004
881.0,0.004
882.0,0.004
883.0,0.004
884.0,0.004
885.0,0.004
886.0,0.004
887.0,0.004
888.0,0.004
889.0,0.004
890.0,0.004
891.0,0.004
892.0,0.004
893.0,0.004
894.0,0.004
895.0,0.004
896.0,0.004
897.0,0.004
898.0,0.004
899.0,0.004
900.0,0.003
901.0,0.003
902.0,0.003
903.0,0.003
904.0,0.004
905.0,0.004
906.0,0.004
907.0,0.003
908.0,0.004
909.0,0.003
910.0,0.004
911.0,0.004
912.0,0.004
913.0,0.004
914.0,0.003
915.0,0.003
916.0,0.003
917.0,0.003
918.0,0.004
919.0,0.004
920.0,0.004
921.0,0.004
922.0,0.004
923.0,0.004
924.0,0.004
925.0,0.004
926.0,0.004
927.0,0.004
928.0,0.004
929.0,0.004
930.0,0.004
931.0,0.004
932.0,0.003
933.0,0.003
934.0,0.003
935.0,0.003
936.0,0.003
937.0,0.003
938.0,0.003
939.0,0.003
940.0,0.002
941.0,0.002
942.0,0.002
943.0,0.002
944.0,0.002
945.0,0.002
946.0,0.001
947.0,0.001
948.0,0.001
949.0,0.001
950.0,0.001
951.0,0.001
952.0,0.001
953.0,0.000
954.0,0.000
955.0,0.000
956.0,0.000
957.0,0.000
958.0,-0.000
959.0,-0.000
960.0,-0.000
961.0,-0.000
962.0,-0.000
963.0,-0.000
964.0,-0.001
965.0,-0.001
966.0,-0.001
967.0,-0.001
968.0,-0.001
969.0,-0.001
970.0,-0.001
971.0,-0.001
972.0,-0.001
973.0,-0.001
974.0,-0.001
975.0,-0.001
976.0,-0.001
977.0,-0.001
978.0,-0.001
979.0,-0.002
980.0,-0.002
981.0,-0.002
982.0,-0.002
983.0,-0.002
984.0,-0.002
985.0,-0.002
986.0,-0.002
987.0,-0.002
988.0,-0.002
989.0,-0.002
990.0,-0.002
991.0,-0.002
992.0,-0.002
993.0,-0.002
994.0,-0.002
995.0,-0.002
996.0,-0.002
997.0,-0.002
998.0,-0.002
999.0,-0.002
1000.0,-0.002
1001.0,-0.002
1002.0,-0.003
1003.0,-0.003
1004.0,-0.003
1005.0,-0.003
1006.0,-0.003
1007.0,-0.003
1008.0,-0.003
1009.0,-0.003
1010.0,-0.003
1011.0,-0.002
1012.0,-0.002
1013.0,-0.002
1014.0,-0.002
1015.0,-0.002
1016.0,-0.003
1017.0,-0.002
1018.0,-0.002
1019.0,-0.002
1020.0,-0.002
1021.0,-0.002
1022.0,-0.002
1023.0,-0.002
1024.0,-0.002
1025.0,-0.002
1026.0,-0.002
1027.0,-0.002
1028.0,-0.002
1029.0,-0.002
1030.0,-0.002
1031.0,-0.002
1032.0,-0.001
1033.0,-0.001
1034.0,-0.001
1035.0,-0.001
1036.0,-0.001
1037.0,-0.001
1038.0,-0.001
1039.0,-0.001
1040.0,-0.001
1041.0,-0.001
1042.0,-0.001
1043.0,-0.001
1044.0,-0.001
1045.0,-0.001
1046.0,-0.001
1047.0,-0.001
1048.0,-0.001
1049.0,-0.001
1050.0,-0.001
1051.0,-0.001
1052.0,-0.001
1053.0,-0.001
1054.0,-0.001
1055.0,-0.001
1056.0,-0.001
1057.0,-0.000
1058.0,-0.001
1059.0,-0.001
1060.0,-0.001
1061.0,-0.001
1062.0,-0.001
1063.0,-0.001
1064.0,-0.001
1065.0,-0.001
1066.0,-0.001
1067.0,-0.001
1068.0,-0.001
1069.0,-0.001
1070.0,-0.000
1071.0,-0.000
1072.0,-0.000
1073.0,-0.000
1074.0,-0.000
1075.0,-0.000
1076.0,-0.000
1077.0,-0.001
1078.0,-0.001
1079.0,-0.001
1080.0,-0.001
1081.0,-0.001
1082.0,-0.001
1083.0,-0.001
1084.0,-0.001
1085.0,-0.001
1086.0,-0.001
1087.0,-0.001
1088.0,-0.001
1089.0,-0.001
1090.0,-0.001
1091.0,-0.001
1092.0,-0.001
1093.0,-0.001
1094.0,-0.001
1095.0,-0.001
1096.0,-0.001
1097.0,-0.001
1098.0,-0.001
1099.0,-0.001
1100.0,-0.001
1101.0,-0.001
1102.0,-0.001
1103.0,-0.001
1104.0,-0.001
1105.0,-0.001
1106.0,-0.001
1107.0,-0.001
1108.0,-0.001
1109.0,-0.001
1110.0,-0.001
1111.0,-0.001
1112.0,-0.001
1113.0,-0.001
1114.0,-0.001
1115.0,-0.001
1116.0,-0.001
1117.0,-0.001
1118.0,-0.001
1119.0,-0.001
1120.0,-0.001
1121.0,-0.001
1122.0,-0.001
1123.0,-0.001
1124.0,-0.001
1125.0,-0.001
1126.0,-0.001
1127.0,-0.001
1128.0,-0.001
1129.0,-0.001
1130.0,-0.001
1131.0,-0.001
1132.0,-0.001
1133.0,-0.001
1134.0,-0.001
1135.0,-0.001
1136.0,-0.001
1137.0,-0.001
1138.0,-0.001
1139.0,-0.001
1140.0,-0.001
1141.0,-0.001
1142.0,-0.001
1143.0,-0.001
1144.0,-0.001
1145.0,-0.002
1146.0,-0.002
1147.0,-0.002
1148.0,-0.001
1149.0,-0.001
1150.0,-0.001
1151.0,-0.000
1152.0,-0.000
1153.0,-0.000
1154.0,0.000
1155.0,-0.000
1156.0,-0.000
1157.0,-0.000
1158.0,-0.000
1159.0,-0.000
1160.0,-0.000
1161.0,-0.000
1162.0,-0.001
1163.0,-0.001
1164.0,-0.001
1165.0,-0.001
1166.0,-0.001
1167.0,-0.002
1168.0,-0.002
1169.0,-0.003
1170.0,-0.003
1171.0,-0.003
1172.0,-0.003
1173.0,-0.004
1174.0,-0.004
1175.0,-0.004
1176.0,-0.004
1177.0,-0.004
1178.0,-0.004
1179.0,-0.004
1180.0,-0.004
1181.0,-0.003
1182.0,-0.004
1183.0,-0.004
1184.0,-0.003
1185.0,-0.003
1186.0,-0.003
1187.0,-0.003
1188.0,-0.003
1189.0,-0.003
1190.0,-0.002
1191.0,-0.002
1192.0,-0.002
1193.0,-0.002
1194.0,-0.002
1195.0,-0.002
1196.0,-0.002
1197.0,-0.001
1198.0,-0.001
1199.0,-0.001
1200.0,-0.001
1201.0,-0.001
1202.0,0.000
1203.0,0.001
1204.0,0.002
1205.0,0.002
1206.0,0.002
1207.0,0.002
1208.0,0.003
1209.0,0.003
1210.0,0.003
1211.0,0.003
1212.0,0.003
1213.0,0.003
1214.0,0.002
1215.0,0.001
1216.0,0.001
1217.0,0.000
1218.0,-0.001
1219.0,-0.001
1220.0,-0.002
1221.0,-0.003
1222.0,-0.004
1223.0,-0.005
1224.0,-0.006
1225.0,-0.006
1226.0,-0.008
1227.0,-0.009
1228.0,-0.009
1229.0,-0.010
1230.0,-0.010
1231.0,-0.011
1232.0,-0.011
1233.0,-0.012
1234.0,-0.012
1235.0,-0.012
1236.0,-0.012
1237.0,-0.013
1238.0,-0.013
1239.0,-0.013
1240.0,-0.013
1241.0,-0.013
1242.0,-0.014
1243.0,-0.014
1244.0,-0.014
1245.0,-0.014
1246.0,-0.014
1247.0,-0.014
1248.0,-0.014
1249.0,-0.014
1250.0,-0.014
1251.0,-0.015
1252.0,-0.015
1253.0,-0.015
1254.0,-0.015
1255.0,-0.015
1256.0,-0.015
1257.0,-0.015
1258.0,-0.015
1259.0,-0.015
1260.0,-0.016
1261.0,-0.016
1262.0,-0.016
1263.0,-0.015
1264.0,-0.015
1265.0,-0.015
1266.0,-0.015
1267.0,-0.015
1268.0,-0.015
1269.0,-0.015
1270.0,-0.015
1271.0,-0.015
1272.0,-0.015
1273.0,-0.015
1274.0,-0.015
1275.0,-0.015
1276.0,-0.015
1277.0,-0.015
1278.0,-0.015
1279.0,-0.015
1280.0,-0.016
1281.0,-0.016
1282.0,-0.016
1283.0,-0.016
1284.0,-0.016
1285.0,-0.015
1286.0,-0.015
1287.0,-0.015
1288.0,-0.015
1289.0,-0.015
1290.0,-0.016
1291.0,-0.016
1292.0,-0.016
1293.0,-0.016
1294.0,-0.016
1295.0,-0.016
1296.0,-0.016
1297.0,-0.016
1298.0,-0.017
1299.0,-0.017
1300.0,-0.017
