Summary
[Data Information]
Data is:,Measurement Data
1269.0,-0.034
1270.0,-0.035
1271.0,-0.035
1272.0,-0.036
1273.0,-0.036
1274.0,-0.036
1275.0,-0.036
1276.0,-0.037
1277.0,-0.037
1278.0,-0.038
1279.0,-0.038
1280.0,-0.039
1281.0,-0.039
1282.0,-0.040
1283.0,-0.040
1284.0,-0.040
1285.0,-0.041
1286.0,-0.042
1287.0,-0.042
1288.0,-0.042
1289.0,-0.043
1290.0,-0.044
1291.0,-0.045
1292.0,-0.045
1293.0,-0.046
1294.0,-0.047
1295.0,-0.047
1296.0,-0.047
1297.0,-0.048
1298.0,-0.050
1299.0,-0.051
1300.0,-0.052
1301.0,-0.052
1302.0,-0.054
1303.0,-0.055
1304.0,-0.056
1305.0,-0.057
1306.0,-0.058
1307.0,-0.059
1308.0,-0.060
1309.0,-0.062
1310.0,-0.063
1311.0,-0.065
1312.0,-0.067
1313.0,-0.068
1314.0,-0.069
1315.0,-0.070
1316.0,-0.071
1317.0,-0.074
1318.0,-0.075
1319.0,-0.077
1320.0,-0.077
1321.0,-0.079
1322.0,-0.081
1323.0,-0.082
1324.0,-0.084
1325.0,-0.086
1326.0,-0.088
1327.0,-0.089
1328.0,-0.091
1329.0,-0.093
1330.0,-0.094
1331.0,-0.094
1332.0,-0.095
1333.0,-0.095
1334.0,-0.096
1335.0,-0.097
1336.0,-0.101
1337.0,-0.102
1338.0,-0.103
1339.0,-0.105
1340.0,-0.106
1341.0,-0.109
1342.0,-0.109
1343.0,-0.111
1344.0,-0.113
1345.0,-0.115
1346.0,-0.116
1347.0,-0.118
1348.0,-0.116
1349.0,-0.119
1350.0,-0.118
1351.0,-0.123
1352.0,-0.123
1353.0,-0.122
1354.0,-0.117
1355.0,-0.118
1356.0,-0.125
1357.0,-0.131
1358.0,-0.129
1359.0,-0.126
1360.0,-0.129
1361.0,-0.135
1362.0,-0.134
1363.0,-0.133
1364.0,-0.132
1365.0,-0.136
1366.0,-0.130
1367.0,-0.131
1368.0,-0.138
1369.0,-0.148
1370.0,-0.144
1371.0,-0.155
1372.0,-0.159
1373.0,-0.165
1374.0,-0.162
1375.0,-0.177
1376.0,-0.179
1377.0,-0.176
1378.0,-0.157
1379.0,-0.204
1380.0,-0.210
1381.0,-0.223
1382.0,-0.189
1383.0,-0.125
1384.0,-0.139
1385.0,-0.076
1386.0,-0.109
1387.0,-0.036
1388.0,-0.044
1389.0,0.123
1390.0,0.066
1391.0,0.141
1392.0,-0.009
1393.0,-0.001
1394.0,0.030
1395.0,0.058
1396.0,0.214
1397.0,0.157
1398.0,0.185
1399.0,0.158
1400.0,0.193
