Summary
[Data Information]
Data is:,Measurement Data
441.0,0.503
442.0,0.503
443.0,0.503
444.0,0.502
445.0,0.502
446.0,0.502
447.0,0.502
448.0,0.502
449.0,0.502
450.0,0.501
451.0,0.502
452.0,0.502
453.0,0.502
454.0,0.503
455.0,0.503
456.0,0.503
457.0,0.504
458.0,0.504
459.0,0.505
460.0,0.506
461.0,0.507
462.0,0.508
463.0,0.509
464.0,0.510
465.0,0.511
466.0,0.513
467.0,0.514
468.0,0.516
469.0,0.517
470.0,0.520
471.0,0.522
472.0,0.524
473.0,0.526
474.0,0.529
475.0,0.531
476.0,0.535
477.0,0.538
478.0,0.541
479.0,0.545
480.0,0.549
481.0,0.553
482.0,0.557
483.0,0.562
484.0,0.566
485.0,0.571
486.0,0.577
487.0,0.582
488.0,0.587
489.0,0.593
490.0,0.599
491.0,0.605
492.0,0.612
493.0,0.619
494.0,0.626
495.0,0.633
496.0,0.640
497.0,0.648
498.0,0.655
499.0,0.663
500.0,0.671
501.0,0.679
502.0,0.687
503.0,0.695
504.0,0.703
505.0,0.712
506.0,0.719
507.0,0.727
508.0,0.734
509.0,0.741
510.0,0.748
511.0,0.756
512.0,0.762
513.0,0.768
514.0,0.774
515.0,0.779
516.0,0.784
517.0,0.788
518.0,0.792
519.0,0.796
520.0,0.799
521.0,0.801
522.0,0.803
523.0,0.805
524.0,0.806
525.0,0.806
526.0,0.806
527.0,0.805
528.0,0.804
529.0,0.802
530.0,0.799
531.0,0.796
532.0,0.793
533.0,0.789
534.0,0.785
535.0,0.779
536.0,0.774
537.0,0.767
538.0,0.761
539.0,0.754
540.0,0.747
541.0,0.739
542.0,0.731
543.0,0.722
544.0,0.713
545.0,0.704
546.0,0.695
547.0,0.685
548.0,0.675
549.0,0.665
550.0,0.655
551.0,0.645
552.0,0.635
553.0,0.624
554.0,0.614
555.0,0.604
556.0,0.593
557.0,0.583
558.0,0.572
559.0,0.562
560.0,0.552
561.0,0.542
562.0,0.531
563.0,0.521
564.0,0.510
565.0,0.500
566.0,0.489
567.0,0.479
568.0,0.469
569.0,0.459
570.0,0.449
571.0,0.440
572.0,0.431
573.0,0.422
574.0,0.413
575.0,0.404
576.0,0.396
577.0,0.388
578.0,0.380
579.0,0.372
580.0,0.365
581.0,0.358
582.0,0.350
583.0,0.343
584.0,0.336
585.0,0.329
586.0,0.323
587.0,0.316
588.0,0.310
589.0,0.304
590.0,0.298
591.0,0.293
592.0,0.287
593.0,0.282
594.0,0.277
595.0,0.272
596.0,0.267
597.0,0.262
598.0,0.257
599.0,0.253
600.0,0.249
601.0,0.245
602.0,0.241
603.0,0.237
604.0,0.234
605.0,0.230
606.0,0.227
607.0,0.224
608.0,0.221
609.0,0.218
610.0,0.214
611.0,0.212
612.0,0.209
613.0,0.206
614.0,0.203
615.0,0.201
616.0,0.199
617.0,0.196
618.0,0.194
619.0,0.192
620.0,0.190
621.0,0.188
622.0,0.186
623.0,0.185
624.0,0.183
625.0,0.182
626.0,0.180
627.0,0.179
628.0,0.178
629.0,0.177
630.0,0.176
631.0,0.175
632.0,0.174
633.0,0.173
634.0,0.172
635.0,0.171
636.0,0.170
637.0,0.169
638.0,0.168
639.0,0.168
640.0,0.167
641.0,0.167
642.0,0.167
643.0,0.166
644.0,0.166
645.0,0.165
646.0,0.166
647.0,0.165
648.0,0.165
649.0,0.166
650.0,0.166
651.0,0.166
652.0,0.166
653.0,0.166
654.0,0.167
655.0,0.167
656.0,0.168
657.0,0.169
658.0,0.169
659.0,0.170
660.0,0.170
661.0,0.171
662.0,0.172
663.0,0.173
664.0,0.174
665.0,0.175
666.0,0.176
667.0,0.177
668.0,0.178
669.0,0.180
670.0,0.181
671.0,0.182
672.0,0.183
673.0,0.185
674.0,0.186
675.0,0.189
676.0,0.190
677.0,0.192
678.0,0.194
679.0,0.196
680.0,0.198
681.0,0.200
682.0,0.202
683.0,0.204
684.0,0.206
685.0,0.209
686.0,0.211
687.0,0.214
688.0,0.216
689.0,0.218
690.0,0.221
691.0,0.223
692.0,0.226
693.0,0.229
694.0,0.232
695.0,0.235
696.0,0.238
697.0,0.241
698.0,0.244
699.0,0.247
700.0,0.250
701.0,0.254
702.0,0.257
703.0,0.261
704.0,0.264
705.0,0.268
706.0,0.271
707.0,0.275
708.0,0.278
709.0,0.282
710.0,0.285
711.0,0.289
712.0,0.292
713.0,0.297
714.0,0.301
715.0,0.305
716.0,0.309
717.0,0.313
718.0,0.317
719.0,0.320
720.0,0.324
721.0,0.328
722.0,0.331
723.0,0.336
724.0,0.339
725.0,0.344
726.0,0.348
727.0,0.352
728.0,0.354
729.0,0.358
730.0,0.362
731.0,0.367
732.0,0.370
733.0,0.373
734.0,0.376
735.0,0.380
736.0,0.383
737.0,0.386
738.0,0.389
739.0,0.393
740.0,0.396
741.0,0.400
742.0,0.403
743.0,0.406
744.0,0.409
745.0,0.412
746.0,0.414
747.0,0.416
748.0,0.418
749.0,0.420
750.0,0.423
751.0,0.424
752.0,0.426
753.0,0.428
754.0,0.430
755.0,0.431
756.0,0.433
757.0,0.434
758.0,0.436
759.0,0.437
760.0,0.438
761.0,0.438
762.0,0.439
763.0,0.440
764.0,0.439
765.0,0.439
766.0,0.439
767.0,0.439
768.0,0.439
769.0,0.439
770.0,0.438
771.0,0.438
772.0,0.437
773.0,0.437
774.0,0.435
775.0,0.435
776.0,0.434
777.0,0.433
778.0,0.432
779.0,0.430
780.0,0.428
781.0,0.427
782.0,0.425
783.0,0.423
784.0,0.422
785.0,0.419
786.0,0.417
787.0,0.415
788.0,0.412
789.0,0.409
790.0,0.408
791.0,0.405
792.0,0.402
793.0,0.399
794.0,0.396
795.0,0.393
796.0,0.390
797.0,0.387
798.0,0.384
799.0,0.381
800.0,0.378
801.0,0.375
802.0,0.371
803.0,0.368
804.0,0.366
805.0,0.363
806.0,0.359
807.0,0.354
808.0,0.351
809.0,0.347
810.0,0.345
811.0,0.341
812.0,0.338
813.0,0.334
814.0,0.331
815.0,0.326
816.0,0.323
817.0,0.320
818.0,0.317
819.0,0.313
820.0,0.310
821.0,0.306
822.0,0.303
823.0,0.298
824.0,0.294
825.0,0.290
826.0,0.287
827.0,0.283
828.0,0.279
829.0,0.275
830.0,0.272
831.0,0.268
832.0,0.265
833.0,0.262
834.0,0.259
835.0,0.256
836.0,0.252
837.0,0.249
838.0,0.245
839.0,0.242
840.0,0.239
841.0,0.236
842.0,0.232
843.0,0.229
844.0,0.226
845.0,0.222
846.0,0.219
847.0,0.216
848.0,0.213
849.0,0.210
850.0,0.206
851.0,0.204
852.0,0.201
853.0,0.198
854.0,0.195
855.0,0.192
856.0,0.189
857.0,0.187
858.0,0.185
859.0,0.182
860.0,0.179
861.0,0.176
862.0,0.173
863.0,0.171
864.0,0.168
865.0,0.166
866.0,0.163
867.0,0.161
868.0,0.158
869.0,0.156
870.0,0.154
871.0,0.151
872.0,0.149
873.0,0.147
874.0,0.145
875.0,0.142
876.0,0.140
877.0,0.138
878.0,0.136
879.0,0.135
880.0,0.132
881.0,0.130
882.0,0.128
883.0,0.127
884.0,0.125
885.0,0.123
886.0,0.121
887.0,0.119
888.0,0.117
889.0,0.115
890.0,0.114
891.0,0.112
892.0,0.110
893.0,0.109
894.0,0.107
895.0,0.106
896.0,0.104
897.0,0.103
898.0,0.101
899.0,0.100
900.0,0.098
901.0,0.097
902.0,0.096
903.0,0.094
904.0,0.093
905.0,0.092
906.0,0.090
907.0,0.089
908.0,0.088
909.0,0.086
910.0,0.085
911.0,0.084
912.0,0.083
913.0,0.082
914.0,0.081
915.0,0.080
916.0,0.079
917.0,0.078
918.0,0.077
919.0,0.076
920.0,0.075
921.0,0.074
922.0,0.073
923.0,0.072
924.0,0.071
925.0,0.070
926.0,0.069
927.0,0.068
928.0,0.067
929.0,0.066
930.0,0.065
931.0,0.065
932.0,0.064
933.0,0.063
934.0,0.062
935.0,0.061
936.0,0.060
937.0,0.059
938.0,0.058
939.0,0.057
940.0,0.056
941.0,0.055
942.0,0.054
943.0,0.054
944.0,0.053
945.0,0.052
946.0,0.050
947.0,0.050
948.0,0.049
949.0,0.049
950.0,0.048
951.0,0.047
952.0,0.046
953.0,0.045
954.0,0.044
955.0,0.043
956.0,0.043
957.0,0.042
958.0,0.041
959.0,0.041
960.0,0.040
961.0,0.039
962.0,0.039
963.0,0.039
964.0,0.038
965.0,0.037
966.0,0.037
967.0,0.036
968.0,0.036
969.0,0.036
970.0,0.035
971.0,0.035
972.0,0.034
973.0,0.034
974.0,0.033
975.0,0.033
976.0,0.033
977.0,0.032
978.0,0.032
979.0,0.031
980.0,0.031
981.0,0.031
982.0,0.031
983.0,0.030
984.0,0.030
985.0,0.029
986.0,0.029
987.0,0.029
988.0,0.029
989.0,0.029
990.0,0.028
991.0,0.028
992.0,0.028
993.0,0.027
994.0,0.027
995.0,0.027
996.0,0.027
997.0,0.026
998.0,0.026
999.0,0.026
1000.0,0.025
1001.0,0.025
1002.0,0.025
1003.0,0.025
1004.0,0.025
1005.0,0.024
1006.0,0.024
1007.0,0.024
1008.0,0.024
1009.0,0.024
1010.0,0.024
1011.0,0.024
1012.0,0.024
1013.0,0.024
1014.0,0.024
1015.0,0.023
1016.0,0.023
1017.0,0.023
1018.0,0.023
1019.0,0.023
1020.0,0.023
1021.0,0.023
1022.0,0.023
1023.0,0.023
1024.0,0.022
1025.0,0.022
1026.0,0.022
1027.0,0.022
1028.0,0.022
1029.0,0.022
1030.0,0.022
1031.0,0.022
1032.0,0.021
1033.0,0.021
1034.0,0.021
1035.0,0.021
1036.0,0.021
1037.0,0.021
1038.0,0.021
1039.0,0.021
1040.0,0.021
1041.0,0.020
1042.0,0.020
1043.0,0.020
1044.0,0.020
1045.0,0.020
1046.0,0.020
1047.0,0.020
1048.0,0.020
1049.0,0.020
1050.0,0.020
1051.0,0.020
1052.0,0.020
1053.0,0.020
1054.0,0.019
1055.0,0.019
1056.0,0.019
1057.0,0.019
1058.0,0.019
1059.0,0.019
1060.0,0.019
1061.0,0.019
1062.0,0.019
1063.0,0.018
1064.0,0.018
1065.0,0.018
1066.0,0.018
1067.0,0.018
1068.0,0.018
1069.0,0.018
1070.0,0.017
1071.0,0.017
1072.0,0.017
1073.0,0.017
1074.0,0.017
1075.0,0.017
1076.0,0.017
1077.0,0.016
1078.0,0.016
1079.0,0.016
1080.0,0.016
1081.0,0.016
1082.0,0.016
1083.0,0.016
1084.0,0.016
1085.0,0.016
1086.0,0.015
1087.0,0.015
1088.0,0.015
1089.0,0.015
1090.0,0.015
1091.0,0.015
1092.0,0.014
1093.0,0.014
1094.0,0.014
1095.0,0.014
1096.0,0.014
1097.0,0.014
1098.0,0.014
1099.0,0.014
1100.0,0.014
1101.0,0.014
1102.0,0.013
1103.0,0.013
1104.0,0.013
1105.0,0.013
1106.0,0.013
1107.0,0.013
1108.0,0.013
1109.0,0.013
1110.0,0.013
1111.0,0.013
1112.0,0.013
1113.0,0.013
1114.0,0.013
1115.0,0.012
1116.0,0.012
1117.0,0.012
1118.0,0.012
1119.0,0.012
1120.0,0.012
1121.0,0.012
1122.0,0.012
1123.0,0.012
1124.0,0.012
1125.0,0.011
1126.0,0.011
1127.0,0.011
1128.0,0.011
1129.0,0.010
1130.0,0.010
1131.0,0.010
1132.0,0.010
1133.0,0.009
1134.0,0.009
1135.0,0.009
1136.0,0.009
1137.0,0.008
1138.0,0.008
1139.0,0.008
1140.0,0.007
1141.0,0.007
1142.0,0.006
1143.0,0.006
1144.0,0.005
1145.0,0.005
1146.0,0.005
1147.0,0.004
1148.0,0.004
1149.0,0.004
1150.0,0.004
1151.0,0.004
1152.0,0.005
1153.0,0.005
1154.0,0.005
1155.0,0.005
1156.0,0.005
1157.0,0.005
1158.0,0.005
1159.0,0.005
1160.0,0.005
1161.0,0.005
1162.0,0.005
1163.0,0.004
1164.0,0.005
1165.0,0.004
1166.0,0.005
1167.0,0.005
1168.0,0.005
1169.0,0.004
1170.0,0.004
1171.0,0.004
1172.0,0.004
1173.0,0.004
1174.0,0.004
1175.0,0.003
1176.0,0.003
1177.0,0.004
1178.0,0.004
1179.0,0.004
1180.0,0.004
1181.0,0.004
1182.0,0.004
1183.0,0.005
1184.0,0.006
1185.0,0.006
1186.0,0.006
1187.0,0.006
1188.0,0.006
1189.0,0.007
1190.0,0.007
1191.0,0.007
1192.0,0.007
1193.0,0.007
1194.0,0.008
1195.0,0.009
1196.0,0.009
1197.0,0.009
1198.0,0.009
1199.0,0.010
1200.0,0.011
1201.0,0.011
1202.0,0.012
1203.0,0.012
1204.0,0.013
1205.0,0.013
1206.0,0.014
1207.0,0.014
1208.0,0.015
1209.0,0.015
1210.0,0.016
1211.0,0.015
1212.0,0.015
1213.0,0.015
1214.0,0.015
1215.0,0.014
1216.0,0.014
1217.0,0.012
1218.0,0.011
1219.0,0.010
1220.0,0.009
1221.0,0.008
1222.0,0.007
1223.0,0.006
1224.0,0.005
1225.0,0.003
1226.0,0.002
1227.0,0.001
1228.0,0.000
1229.0,-0.000
1230.0,-0.001
1231.0,-0.001
1232.0,-0.001
1233.0,-0.003
1234.0,-0.003
1235.0,-0.004
1236.0,-0.004
1237.0,-0.005
1238.0,-0.005
1239.0,-0.005
1240.0,-0.005
1241.0,-0.006
1242.0,-0.006
1243.0,-0.006
1244.0,-0.006
1245.0,-0.006
1246.0,-0.006
1247.0,-0.006
1248.0,-0.007
1249.0,-0.007
1250.0,-0.007
1251.0,-0.006
1252.0,-0.007
1253.0,-0.007
1254.0,-0.007
1255.0,-0.008
1256.0,-0.008
1257.0,-0.007
1258.0,-0.007
1259.0,-0.007
1260.0,-0.008
1261.0,-0.008
1262.0,-0.008
1263.0,-0.008
1264.0,-0.008
1265.0,-0.008
1266.0,-0.008
1267.0,-0.008
1268.0,-0.008
1269.0,-0.009
1270.0,-0.008
1271.0,-0.009
1272.0,-0.009
1273.0,-0.009
1274.0,-0.009
1275.0,-0.009
1276.0,-0.010
1277.0,-0.010
1278.0,-0.010
1279.0,-0.010
1280.0,-0.010
1281.0,-0.010
1282.0,-0.010
1283.0,-0.010
1284.0,-0.010
1285.0,-0.010
1286.0,-0.011
1287.0,-0.011
1288.0,-0.011
1289.0,-0.011
1290.0,-0.011
1291.0,-0.012
1292.0,-0.012
1293.0,-0.012
1294.0,-0.013
1295.0,-0.013
1296.0,-0.013
1297.0,-0.013
1298.0,-0.013
1299.0,-0.014
1300.0,-0.014
