Summary
[Data Information]
Data is:,Measurement Data
441.0,0.014
442.0,0.014
443.0,0.014
444.0,0.014
445.0,0.013
446.0,0.013
447.0,0.013
448.0,0.013
449.0,0.013
450.0,0.013
451.0,0.013
452.0,0.012
453.0,0.012
454.0,0.012
455.0,0.012
456.0,0.012
457.0,0.012
458.0,0.012
459.0,0.012
460.0,0.012
461.0,0.012
462.0,0.011
463.0,0.011
464.0,0.011
465.0,0.011
466.0,0.011
467.0,0.011
468.0,0.011
469.0,0.010
470.0,0.010
471.0,0.010
472.0,0.010
473.0,0.010
474.0,0.010
475.0,0.010
476.0,0.010
477.0,0.010
478.0,0.010
479.0,0.010
480.0,0.010
481.0,0.010
482.0,0.010
483.0,0.010
484.0,0.009
485.0,0.009
486.0,0.009
487.0,0.009
488.0,0.009
489.0,0.009
490.0,0.009
491.0,0.009
492.0,0.010
493.0,0.009
494.0,0.009
495.0,0.009
496.0,0.009
497.0,0.009
498.0,0.009
499.0,0.008
500.0,0.009
501.0,0.009
502.0,0.009
503.0,0.009
504.0,0.009
505.0,0.009
506.0,0.009
507.0,0.009
508.0,0.009
509.0,0.009
510.0,0.009
511.0,0.008
512.0,0.008
513.0,0.008
514.0,0.009
515.0,0.009
516.0,0.009
517.0,0.009
518.0,0.009
519.0,0.009
520.0,0.008
521.0,0.009
522.0,0.008
523.0,0.009
524.0,0.009
525.0,0.009
526.0,0.008
527.0,0.008
528.0,0.008
529.0,0.008
530.0,0.008
531.0,0.009
532.0,0.009
533.0,0.008
534.0,0.008
535.0,0.009
536.0,0.009
537.0,0.009
538.0,0.009
539.0,0.009
540.0,0.009
541.0,0.009
542.0,0.009
543.0,0.009
544.0,0.009
545.0,0.009
546.0,0.009
547.0,0.009
548.0,0.009
549.0,0.009
550.0,0.009
551.0,0.009
552.0,0.009
553.0,0.009
554.0,0.009
555.0,0.009
556.0,0.009
557.0,0.009
558.0,0.009
559.0,0.010
560.0,0.010
561.0,0.009
562.0,0.010
563.0,0.010
564.0,0.010
565.0,0.010
566.0,0.010
567.0,0.010
568.0,0.010
569.0,0.010
570.0,0.010
571.0,0.010
572.0,0.010
573.0,0.010
574.0,0.010
575.0,0.010
576.0,0.010
577.0,0.010
578.0,0.010
579.0,0.010
580.0,0.010
581.0,0.010
582.0,0.010
583.0,0.010
584.0,0.010
585.0,0.010
586.0,0.010
587.0,0.010
588.0,0.010
589.0,0.010
590.0,0.010
591.0,0.010
592.0,0.010
593.0,0.010
594.0,0.010
595.0,0.010
596.0,0.010
597.0,0.010
598.0,0.010
599.0,0.010
600.0,0.010
601.0,0.010
602.0,0.010
603.0,0.010
604.0,0.010
605.0,0.010
606.0,0.010
607.0,0.010
608.0,0.010
609.0,0.010
610.0,0.010
611.0,0.010
612.0,0.010
613.0,0.010
614.0,0.010
615.0,0.010
616.0,0.010
617.0,0.010
618.0,0.010
619.0,0.010
620.0,0.010
621.0,0.010
622.0,0.010
623.0,0.010
624.0,0.010
625.0,0.011
626.0,0.011
627.0,0.011
628.0,0.011
629.0,0.010
630.0,0.010
631.0,0.010
632.0,0.011
633.0,0.011
634.0,0.011
635.0,0.011
636.0,0.011
637.0,0.011
638.0,0.011
639.0,0.011
640.0,0.011
641.0,0.011
642.0,0.011
643.0,0.011
644.0,0.011
645.0,0.011
646.0,0.011
647.0,0.011
648.0,0.011
649.0,0.011
650.0,0.010
651.0,0.010
652.0,0.010
653.0,0.011
654.0,0.011
655.0,0.011
656.0,0.011
657.0,0.011
658.0,0.011
659.0,0.011
660.0,0.011
661.0,0.011
662.0,0.011
663.0,0.011
664.0,0.011
665.0,0.011
666.0,0.011
667.0,0.011
668.0,0.011
669.0,0.011
670.0,0.011
671.0,0.011
672.0,0.011
673.0,0.011
674.0,0.011
675.0,0.011
676.0,0.011
677.0,0.011
678.0,0.012
679.0,0.012
680.0,0.012
681.0,0.011
682.0,0.011
683.0,0.011
684.0,0.011
685.0,0.012
686.0,0.011
687.0,0.012
688.0,0.012
689.0,0.011
690.0,0.011
691.0,0.011
692.0,0.011
693.0,0.012
694.0,0.012
695.0,0.011
696.0,0.011
697.0,0.012
698.0,0.012
699.0,0.012
700.0,0.012
701.0,0.012
702.0,0.012
703.0,0.012
704.0,0.012
705.0,0.011
706.0,0.012
707.0,0.012
708.0,0.012
709.0,0.011
710.0,0.012
711.0,0.012
712.0,0.012
713.0,0.011
714.0,0.012
715.0,0.012
716.0,0.012
717.0,0.011
718.0,0.011
719.0,0.012
720.0,0.012
721.0,0.012
722.0,0.011
723.0,0.012
724.0,0.011
725.0,0.012
726.0,0.012
727.0,0.011
728.0,0.011
729.0,0.011
730.0,0.012
731.0,0.011
732.0,0.012
733.0,0.012
734.0,0.012
735.0,0.012
736.0,0.012
737.0,0.012
738.0,0.012
739.0,0.012
740.0,0.012
741.0,0.012
742.0,0.012
743.0,0.011
744.0,0.011
745.0,0.012
746.0,0.012
747.0,0.012
748.0,0.012
749.0,0.012
750.0,0.012
751.0,0.012
752.0,0.012
753.0,0.012
754.0,0.011
755.0,0.011
756.0,0.011
757.0,0.011
758.0,0.012
759.0,0.012
760.0,0.012
761.0,0.012
762.0,0.012
763.0,0.012
764.0,0.012
765.0,0.012
766.0,0.012
767.0,0.011
768.0,0.012
769.0,0.012
770.0,0.012
771.0,0.012
772.0,0.011
773.0,0.011
774.0,0.011
775.0,0.011
776.0,0.011
777.0,0.011
778.0,0.011
779.0,0.011
780.0,0.011
781.0,0.011
782.0,0.011
783.0,0.012
784.0,0.012
785.0,0.012
786.0,0.011
787.0,0.011
788.0,0.011
789.0,0.011
790.0,0.011
791.0,0.012
792.0,0.012
793.0,0.012
794.0,0.012
795.0,0.012
796.0,0.012
797.0,0.011
798.0,0.011
799.0,0.011
800.0,0.011
801.0,0.011
802.0,0.012
803.0,0.012
804.0,0.012
805.0,0.012
806.0,0.012
807.0,0.011
808.0,0.011
809.0,0.012
810.0,0.012
811.0,0.012
812.0,0.012
813.0,0.012
814.0,0.012
815.0,0.012
816.0,0.012
817.0,0.012
818.0,0.012
819.0,0.011
820.0,0.011
821.0,0.011
822.0,0.012
823.0,0.012
824.0,0.011
825.0,0.011
826.0,0.011
827.0,0.011
828.0,0.011
829.0,0.011
830.0,0.012
831.0,0.011
832.0,0.011
833.0,0.011
834.0,0.011
835.0,0.011
836.0,0.011
837.0,0.011
838.0,0.011
839.0,0.011
840.0,0.011
841.0,0.011
842.0,0.011
843.0,0.011
844.0,0.011
845.0,0.011
846.0,0.011
847.0,0.011
848.0,0.011
849.0,0.012
850.0,0.012
851.0,0.012
852.0,0.011
853.0,0.011
854.0,0.011
855.0,0.011
856.0,0.011
857.0,0.011
858.0,0.011
859.0,0.011
860.0,0.011
861.0,0.011
862.0,0.011
863.0,0.012
864.0,0.012
865.0,0.012
866.0,0.011
867.0,0.011
868.0,0.011
869.0,0.011
870.0,0.011
871.0,0.011
872.0,0.011
873.0,0.011
874.0,0.011
875.0,0.011
876.0,0.011
877.0,0.011
878.0,0.011
879.0,0.011
880.0,0.011
881.0,0.011
882.0,0.011
883.0,0.011
884.0,0.011
885.0,0.011
886.0,0.011
887.0,0.011
888.0,0.011
889.0,0.011
890.0,0.011
891.0,0.011
892.0,0.011
893.0,0.011
894.0,0.011
895.0,0.011
896.0,0.011
897.0,0.011
898.0,0.011
899.0,0.011
900.0,0.011
901.0,0.011
902.0,0.011
903.0,0.011
904.0,0.011
905.0,0.011
906.0,0.011
907.0,0.011
908.0,0.011
909.0,0.011
910.0,0.011
911.0,0.011
912.0,0.011
913.0,0.011
914.0,0.011
915.0,0.011
916.0,0.011
917.0,0.011
918.0,0.011
919.0,0.011
920.0,0.011
921.0,0.011
922.0,0.011
923.0,0.011
924.0,0.011
925.0,0.011
926.0,0.011
927.0,0.011
928.0,0.011
929.0,0.011
930.0,0.011
931.0,0.011
932.0,0.011
933.0,0.011
934.0,0.010
935.0,0.010
936.0,0.010
937.0,0.010
938.0,0.010
939.0,0.010
940.0,0.010
941.0,0.010
942.0,0.010
943.0,0.010
944.0,0.009
945.0,0.009
946.0,0.009
947.0,0.009
948.0,0.009
949.0,0.009
950.0,0.008
951.0,0.008
952.0,0.008
953.0,0.008
954.0,0.007
955.0,0.007
956.0,0.007
957.0,0.007
958.0,0.007
959.0,0.007
960.0,0.007
961.0,0.007
962.0,0.007
963.0,0.007
964.0,0.006
965.0,0.006
966.0,0.007
967.0,0.007
968.0,0.007
969.0,0.007
970.0,0.007
971.0,0.006
972.0,0.006
973.0,0.006
974.0,0.006
975.0,0.006
976.0,0.006
977.0,0.006
978.0,0.006
979.0,0.006
980.0,0.006
981.0,0.006
982.0,0.006
983.0,0.006
984.0,0.006
985.0,0.006
986.0,0.006
987.0,0.006
988.0,0.005
989.0,0.006
990.0,0.006
991.0,0.006
992.0,0.006
993.0,0.005
994.0,0.006
995.0,0.006
996.0,0.006
997.0,0.006
998.0,0.006
999.0,0.006
1000.0,0.006
1001.0,0.006
1002.0,0.006
1003.0,0.006
1004.0,0.005
1005.0,0.005
1006.0,0.005
1007.0,0.006
1008.0,0.006
1009.0,0.006
1010.0,0.006
1011.0,0.006
1012.0,0.006
1013.0,0.006
1014.0,0.006
1015.0,0.006
1016.0,0.006
1017.0,0.006
1018.0,0.006
1019.0,0.006
1020.0,0.006
1021.0,0.006
1022.0,0.006
1023.0,0.006
1024.0,0.006
1025.0,0.006
1026.0,0.007
1027.0,0.007
1028.0,0.007
1029.0,0.007
1030.0,0.007
1031.0,0.007
1032.0,0.007
1033.0,0.007
1034.0,0.007
1035.0,0.007
1036.0,0.007
1037.0,0.007
1038.0,0.007
1039.0,0.008
1040.0,0.008
1041.0,0.008
1042.0,0.008
1043.0,0.008
1044.0,0.007
1045.0,0.007
1046.0,0.007
1047.0,0.007
1048.0,0.007
1049.0,0.007
1050.0,0.007
1051.0,0.007
1052.0,0.008
1053.0,0.008
1054.0,0.008
1055.0,0.008
1056.0,0.008
1057.0,0.008
1058.0,0.008
1059.0,0.008
1060.0,0.008
1061.0,0.008
1062.0,0.008
1063.0,0.008
1064.0,0.008
1065.0,0.008
1066.0,0.008
1067.0,0.008
1068.0,0.008
1069.0,0.008
1070.0,0.008
1071.0,0.008
1072.0,0.008
1073.0,0.008
1074.0,0.008
1075.0,0.008
1076.0,0.008
1077.0,0.008
1078.0,0.008
1079.0,0.008
1080.0,0.008
1081.0,0.008
1082.0,0.007
1083.0,0.007
1084.0,0.008
1085.0,0.008
1086.0,0.008
1087.0,0.008
1088.0,0.008
1089.0,0.007
1090.0,0.007
1091.0,0.007
1092.0,0.007
1093.0,0.007
1094.0,0.007
1095.0,0.007
1096.0,0.007
1097.0,0.007
1098.0,0.007
1099.0,0.007
1100.0,0.007
1101.0,0.007
1102.0,0.007
1103.0,0.007
1104.0,0.007
1105.0,0.007
1106.0,0.007
1107.0,0.007
1108.0,0.007
1109.0,0.007
1110.0,0.007
1111.0,0.007
1112.0,0.007
1113.0,0.007
1114.0,0.007
1115.0,0.007
1116.0,0.007
1117.0,0.007
1118.0,0.007
1119.0,0.007
1120.0,0.007
1121.0,0.007
1122.0,0.007
1123.0,0.007
1124.0,0.007
1125.0,0.007
1126.0,0.007
1127.0,0.007
1128.0,0.007
1129.0,0.007
1130.0,0.007
1131.0,0.006
1132.0,0.006
1133.0,0.006
1134.0,0.006
1135.0,0.006
1136.0,0.006
1137.0,0.006
1138.0,0.006
1139.0,0.006
1140.0,0.005
1141.0,0.005
1142.0,0.005
1143.0,0.005
1144.0,0.005
1145.0,0.004
1146.0,0.004
1147.0,0.004
1148.0,0.005
1149.0,0.005
1150.0,0.005
1151.0,0.005
1152.0,0.005
1153.0,0.005
1154.0,0.005
1155.0,0.005
1156.0,0.005
1157.0,0.005
1158.0,0.005
1159.0,0.005
1160.0,0.005
1161.0,0.005
1162.0,0.005
1163.0,0.005
1164.0,0.005
1165.0,0.005
1166.0,0.004
1167.0,0.004
1168.0,0.004
1169.0,0.004
1170.0,0.004
1171.0,0.003
1172.0,0.003
1173.0,0.003
1174.0,0.003
1175.0,0.003
1176.0,0.003
1177.0,0.003
1178.0,0.003
1179.0,0.003
1180.0,0.003
1181.0,0.003
1182.0,0.003
1183.0,0.003
1184.0,0.004
1185.0,0.004
1186.0,0.004
1187.0,0.004
1188.0,0.004
1189.0,0.004
1190.0,0.005
1191.0,0.005
1192.0,0.005
1193.0,0.006
1194.0,0.006
1195.0,0.006
1196.0,0.006
1197.0,0.006
1198.0,0.006
1199.0,0.007
1200.0,0.007
1201.0,0.007
1202.0,0.008
1203.0,0.008
1204.0,0.009
1205.0,0.009
1206.0,0.010
1207.0,0.011
1208.0,0.011
1209.0,0.011
1210.0,0.011
1211.0,0.011
1212.0,0.011
1213.0,0.011
1214.0,0.010
1215.0,0.010
1216.0,0.009
1217.0,0.008
1218.0,0.008
1219.0,0.007
1220.0,0.006
1221.0,0.005
1222.0,0.004
1223.0,0.003
1224.0,0.003
1225.0,0.002
1226.0,0.001
1227.0,0.001
1228.0,-0.000
1229.0,-0.001
1230.0,-0.002
1231.0,-0.002
1232.0,-0.002
1233.0,-0.002
1234.0,-0.003
1235.0,-0.003
1236.0,-0.003
1237.0,-0.004
1238.0,-0.004
1239.0,-0.004
1240.0,-0.004
1241.0,-0.004
1242.0,-0.005
1243.0,-0.005
1244.0,-0.005
1245.0,-0.005
1246.0,-0.005
1247.0,-0.005
1248.0,-0.005
1249.0,-0.005
1250.0,-0.005
1251.0,-0.006
1252.0,-0.006
1253.0,-0.006
1254.0,-0.006
1255.0,-0.006
1256.0,-0.006
1257.0,-0.006
1258.0,-0.006
1259.0,-0.006
1260.0,-0.006
1261.0,-0.007
1262.0,-0.006
1263.0,-0.006
1264.0,-0.006
1265.0,-0.006
1266.0,-0.007
1267.0,-0.007
1268.0,-0.006
1269.0,-0.006
1270.0,-0.006
1271.0,-0.007
1272.0,-0.007
1273.0,-0.006
1274.0,-0.006
1275.0,-0.006
1276.0,-0.006
1277.0,-0.006
1278.0,-0.006
1279.0,-0.007
1280.0,-0.007
1281.0,-0.007
1282.0,-0.007
1283.0,-0.007
1284.0,-0.007
1285.0,-0.007
1286.0,-0.007
1287.0,-0.008
1288.0,-0.008
1289.0,-0.008
1290.0,-0.008
1291.0,-0.009
1292.0,-0.008
1293.0,-0.008
1294.0,-0.008
1295.0,-0.009
1296.0,-0.009
1297.0,-0.009
1298.0,-0.009
1299.0,-0.009
1300.0,-0.009
