Summary
[Data Information]
Data is:,Measurement Data
343.0,0.323
344.0,0.323
345.0,0.325
346.0,0.328
347.0,0.331
348.0,0.337
349.0,0.344
350.0,0.353
351.0,0.363
352.0,0.374
353.0,0.388
354.0,0.403
355.0,0.420
356.0,0.440
357.0,0.461
358.0,0.484
359.0,0.509
360.0,0.537
361.0,0.565
362.0,0.595
363.0,0.628
364.0,0.662
365.0,0.698
366.0,0.735
367.0,0.772
368.0,0.811
369.0,0.850
370.0,0.890
371.0,0.928
372.0,0.969
373.0,1.012
374.0,1.052
375.0,1.091
376.0,1.127
377.0,1.163
378.0,1.199
379.0,1.237
380.0,1.271
381.0,1.304
382.0,1.336
383.0,1.366
384.0,1.393
385.0,1.418
386.0,1.441
387.0,1.462
388.0,1.480
389.0,1.496
390.0,1.509
391.0,1.520
392.0,1.528
393.0,1.533
394.0,1.536
395.0,1.537
396.0,1.536
397.0,1.533
398.0,1.528
399.0,1.521
400.0,1.511
401.0,1.500
402.0,1.488
403.0,1.474
404.0,1.458
405.0,1.441
406.0,1.423
407.0,1.403
408.0,1.383
409.0,1.361
410.0,1.338
411.0,1.315
412.0,1.291
413.0,1.267
414.0,1.242
415.0,1.217
416.0,1.191
417.0,1.166
418.0,1.141
419.0,1.116
420.0,1.091
421.0,1.066
422.0,1.043
423.0,1.018
424.0,0.995
425.0,0.971
426.0,0.948
427.0,0.926
428.0,0.903
429.0,0.881
430.0,0.861
431.0,0.840
432.0,0.822
433.0,0.803
434.0,0.785
435.0,0.768
436.0,0.752
437.0,0.737
438.0,0.723
439.0,0.709
440.0,0.696
441.0,0.685
442.0,0.674
443.0,0.664
444.0,0.654
445.0,0.645
446.0,0.636
447.0,0.627
448.0,0.620
449.0,0.612
450.0,0.606
451.0,0.599
452.0,0.593
453.0,0.587
454.0,0.581
455.0,0.575
456.0,0.570
457.0,0.564
458.0,0.559
459.0,0.554
460.0,0.549
461.0,0.543
462.0,0.538
463.0,0.533
464.0,0.527
465.0,0.522
466.0,0.516
467.0,0.510
468.0,0.504
469.0,0.499
470.0,0.492
471.0,0.486
472.0,0.479
473.0,0.472
474.0,0.465
475.0,0.457
476.0,0.450
477.0,0.442
478.0,0.434
479.0,0.426
480.0,0.418
481.0,0.409
482.0,0.401
483.0,0.392
484.0,0.384
485.0,0.375
486.0,0.367
487.0,0.358
488.0,0.350
489.0,0.341
490.0,0.333
491.0,0.324
492.0,0.316
493.0,0.308
494.0,0.300
495.0,0.292
496.0,0.283
497.0,0.275
498.0,0.268
499.0,0.260
500.0,0.252
501.0,0.245
502.0,0.238
503.0,0.230
504.0,0.224
505.0,0.217
506.0,0.211
507.0,0.204
508.0,0.198
509.0,0.193
510.0,0.187
511.0,0.182
512.0,0.177
513.0,0.172
514.0,0.168
515.0,0.163
516.0,0.159
517.0,0.155
518.0,0.151
519.0,0.147
520.0,0.144
521.0,0.140
522.0,0.137
523.0,0.134
524.0,0.131
525.0,0.128
526.0,0.126
527.0,0.123
528.0,0.121
529.0,0.119
530.0,0.117
531.0,0.115
532.0,0.113
533.0,0.111
534.0,0.110
535.0,0.108
536.0,0.106
537.0,0.105
538.0,0.104
539.0,0.102
540.0,0.101
541.0,0.100
542.0,0.098
543.0,0.097
544.0,0.096
545.0,0.095
546.0,0.094
547.0,0.093
548.0,0.091
549.0,0.090
550.0,0.089
551.0,0.088
552.0,0.087
553.0,0.086
554.0,0.085
555.0,0.084
556.0,0.083
557.0,0.082
558.0,0.080
559.0,0.079
560.0,0.078
561.0,0.077
562.0,0.076
563.0,0.075
564.0,0.074
565.0,0.073
566.0,0.072
567.0,0.071
568.0,0.070
569.0,0.069
570.0,0.067
571.0,0.066
572.0,0.065
573.0,0.064
574.0,0.063
575.0,0.062
576.0,0.060
577.0,0.059
578.0,0.058
579.0,0.057
580.0,0.056
581.0,0.055
582.0,0.054
583.0,0.052
584.0,0.051
585.0,0.050
586.0,0.049
587.0,0.048
588.0,0.047
589.0,0.046
590.0,0.044
591.0,0.043
592.0,0.042
593.0,0.041
594.0,0.040
595.0,0.039
596.0,0.038
597.0,0.037
598.0,0.036
599.0,0.035
600.0,0.034
601.0,0.033
602.0,0.032
603.0,0.031
604.0,0.030
605.0,0.029
606.0,0.028
607.0,0.027
608.0,0.027
609.0,0.026
610.0,0.025
611.0,0.024
612.0,0.023
613.0,0.023
614.0,0.022
615.0,0.021
616.0,0.020
617.0,0.020
618.0,0.019
619.0,0.018
620.0,0.018
621.0,0.017
622.0,0.017
623.0,0.016
624.0,0.015
625.0,0.015
626.0,0.014
627.0,0.014
628.0,0.013
629.0,0.013
630.0,0.012
631.0,0.012
632.0,0.011
633.0,0.011
634.0,0.010
635.0,0.010
636.0,0.010
637.0,0.009
638.0,0.009
639.0,0.009
640.0,0.008
641.0,0.008
642.0,0.008
643.0,0.007
644.0,0.007
645.0,0.007
646.0,0.007
647.0,0.006
648.0,0.006
649.0,0.006
650.0,0.006
651.0,0.005
652.0,0.005
653.0,0.005
654.0,0.005
655.0,0.004
656.0,0.004
657.0,0.004
658.0,0.004
659.0,0.004
660.0,0.004
661.0,0.003
662.0,0.003
663.0,0.003
664.0,0.003
665.0,0.003
666.0,0.003
667.0,0.003
668.0,0.003
669.0,0.003
670.0,0.002
671.0,0.002
672.0,0.002
673.0,0.002
674.0,0.002
675.0,0.002
676.0,0.002
677.0,0.002
678.0,0.002
679.0,0.002
680.0,0.002
681.0,0.002
682.0,0.001
683.0,0.002
684.0,0.001
685.0,0.001
686.0,0.001
687.0,0.001
688.0,0.001
689.0,0.001
690.0,0.001
691.0,0.001
692.0,0.001
693.0,0.001
694.0,0.001
695.0,0.001
696.0,0.001
697.0,0.001
698.0,0.001
699.0,0.001
700.0,0.001
701.0,0.001
702.0,0.001
703.0,0.001
704.0,0.001
705.0,0.001
706.0,0.001
707.0,0.001
708.0,0.001
709.0,0.001
710.0,0.001
711.0,0.001
712.0,0.001
713.0,0.001
714.0,0.001
715.0,0.001
716.0,0.001
717.0,0.000
718.0,0.000
719.0,0.001
720.0,0.000
721.0,0.001
722.0,0.001
723.0,0.000
724.0,0.000
725.0,0.000
726.0,0.000
727.0,0.000
728.0,0.000
729.0,0.000
730.0,0.000
731.0,0.000
732.0,0.000
733.0,0.000
734.0,0.000
735.0,-0.000
736.0,-0.000
737.0,-0.000
738.0,-0.000
739.0,-0.000
740.0,-0.000
741.0,-0.000
742.0,-0.000
743.0,-0.000
744.0,0.000
745.0,0.000
746.0,0.000
747.0,0.000
748.0,0.000
749.0,0.000
750.0,0.000
751.0,0.000
752.0,0.000
753.0,0.000
754.0,0.000
755.0,0.000
756.0,0.000
757.0,0.000
758.0,0.000
759.0,0.000
760.0,0.000
761.0,0.000
762.0,0.000
763.0,0.000
764.0,0.000
765.0,0.000
766.0,0.000
767.0,0.000
768.0,-0.000
769.0,-0.000
770.0,-0.000
771.0,-0.000
772.0,-0.000
773.0,-0.000
774.0,0.000
775.0,-0.000
776.0,-0.000
777.0,-0.000
778.0,-0.000
779.0,-0.000
780.0,-0.000
781.0,-0.000
782.0,-0.000
783.0,-0.000
784.0,-0.000
785.0,-0.000
786.0,-0.000
787.0,-0.000
788.0,-0.000
789.0,-0.000
790.0,-0.000
791.0,0.000
792.0,-0.000
793.0,0.000
794.0,-0.000
795.0,0.000
796.0,0.000
797.0,0.000
798.0,0.000
799.0,-0.000
800.0,0.000
