Summary
[Data Information]
Data is:,Measurement Data
464.0,1.119
465.0,1.118
466.0,1.118
467.0,1.119
468.0,1.119
469.0,1.120
470.0,1.120
471.0,1.121
472.0,1.122
473.0,1.123
474.0,1.124
475.0,1.125
476.0,1.127
477.0,1.129
478.0,1.132
479.0,1.136
480.0,1.140
481.0,1.144
482.0,1.148
483.0,1.153
484.0,1.158
485.0,1.164
486.0,1.170
487.0,1.178
488.0,1.185
489.0,1.194
490.0,1.203
491.0,1.211
492.0,1.221
493.0,1.231
494.0,1.242
495.0,1.253
496.0,1.265
497.0,1.277
498.0,1.289
499.0,1.300
500.0,1.312
501.0,1.324
502.0,1.336
503.0,1.347
504.0,1.359
505.0,1.370
506.0,1.380
507.0,1.389
508.0,1.398
509.0,1.405
510.0,1.413
511.0,1.418
512.0,1.424
513.0,1.430
514.0,1.435
515.0,1.437
516.0,1.441
517.0,1.443
518.0,1.445
519.0,1.446
520.0,1.448
521.0,1.448
522.0,1.448
523.0,1.448
524.0,1.448
525.0,1.447
526.0,1.445
527.0,1.443
528.0,1.441
529.0,1.439
530.0,1.436
531.0,1.435
532.0,1.433
533.0,1.431
534.0,1.428
535.0,1.425
536.0,1.423
537.0,1.420
538.0,1.417
539.0,1.414
540.0,1.412
541.0,1.410
542.0,1.409
543.0,1.407
544.0,1.405
545.0,1.403
546.0,1.402
547.0,1.400
548.0,1.400
549.0,1.400
550.0,1.400
551.0,1.400
552.0,1.400
553.0,1.402
554.0,1.404
555.0,1.406
556.0,1.409
557.0,1.412
558.0,1.415
559.0,1.418
560.0,1.422
561.0,1.426
562.0,1.431
563.0,1.437
564.0,1.443
565.0,1.448
566.0,1.454
567.0,1.462
568.0,1.470
569.0,1.478
570.0,1.485
571.0,1.492
572.0,1.500
573.0,1.507
574.0,1.516
575.0,1.524
576.0,1.533
577.0,1.540
578.0,1.547
579.0,1.555
580.0,1.563
581.0,1.571
582.0,1.578
583.0,1.585
584.0,1.591
585.0,1.596
586.0,1.601
587.0,1.606
588.0,1.610
589.0,1.613
590.0,1.615
591.0,1.617
592.0,1.618
593.0,1.618
594.0,1.616
595.0,1.613
596.0,1.611
597.0,1.607
598.0,1.601
599.0,1.595
600.0,1.589
601.0,1.582
602.0,1.573
603.0,1.564
604.0,1.555
605.0,1.546
606.0,1.536
607.0,1.527
608.0,1.516
609.0,1.505
610.0,1.495
611.0,1.485
612.0,1.476
613.0,1.467
614.0,1.459
615.0,1.450
616.0,1.442
617.0,1.435
618.0,1.430
619.0,1.425
620.0,1.422
621.0,1.419
622.0,1.416
623.0,1.414
624.0,1.413
625.0,1.414
626.0,1.415
627.0,1.417
628.0,1.420
629.0,1.424
630.0,1.428
631.0,1.433
632.0,1.438
633.0,1.445
634.0,1.452
635.0,1.461
636.0,1.469
637.0,1.478
638.0,1.487
639.0,1.498
640.0,1.509
641.0,1.521
642.0,1.534
643.0,1.546
644.0,1.558
645.0,1.570
646.0,1.584
647.0,1.598
648.0,1.612
649.0,1.626
650.0,1.641
651.0,1.656
652.0,1.672
653.0,1.689
654.0,1.705
655.0,1.722
656.0,1.739
657.0,1.756
658.0,1.773
659.0,1.791
660.0,1.809
661.0,1.826
662.0,1.841
663.0,1.859
664.0,1.876
665.0,1.895
666.0,1.910
667.0,1.927
668.0,1.944
669.0,1.963
670.0,1.980
671.0,1.996
672.0,2.013
673.0,2.030
674.0,2.047
675.0,2.061
676.0,2.078
677.0,2.092
678.0,2.110
679.0,2.125
680.0,2.140
681.0,2.154
682.0,2.170
683.0,2.185
684.0,2.200
685.0,2.212
686.0,2.223
687.0,2.236
688.0,2.249
689.0,2.258
690.0,2.270
691.0,2.281
692.0,2.292
693.0,2.299
694.0,2.308
695.0,2.317
696.0,2.328
697.0,2.334
698.0,2.345
699.0,2.354
700.0,2.358
701.0,2.364
702.0,2.372
703.0,2.380
704.0,2.384
705.0,2.387
706.0,2.392
707.0,2.397
708.0,2.398
709.0,2.403
710.0,2.406
711.0,2.409
712.0,2.406
713.0,2.405
714.0,2.397
715.0,2.399
716.0,2.398
717.0,2.402
718.0,2.402
719.0,2.399
720.0,2.396
721.0,2.390
722.0,2.388
723.0,2.381
724.0,2.378
725.0,2.372
726.0,2.369
727.0,2.364
728.0,2.361
729.0,2.359
730.0,2.353
731.0,2.346
732.0,2.338
733.0,2.329
734.0,2.320
735.0,2.313
736.0,2.307
737.0,2.300
738.0,2.293
739.0,2.286
740.0,2.275
741.0,2.261
742.0,2.247
743.0,2.237
744.0,2.227
745.0,2.216
746.0,2.204
747.0,2.193
748.0,2.182
749.0,2.171
750.0,2.159
751.0,2.147
752.0,2.136
753.0,2.125
754.0,2.115
755.0,2.102
756.0,2.088
757.0,2.073
758.0,2.058
759.0,2.047
760.0,2.036
761.0,2.023
762.0,2.007
763.0,1.992
764.0,1.978
765.0,1.966
766.0,1.954
767.0,1.939
768.0,1.922
769.0,1.908
770.0,1.892
771.0,1.876
772.0,1.860
773.0,1.845
774.0,1.833
775.0,1.819
776.0,1.806
777.0,1.791
778.0,1.776
779.0,1.762
780.0,1.747
781.0,1.731
782.0,1.716
783.0,1.700
784.0,1.684
785.0,1.668
786.0,1.655
787.0,1.639
788.0,1.622
789.0,1.604
790.0,1.591
791.0,1.576
792.0,1.563
793.0,1.546
794.0,1.533
795.0,1.517
796.0,1.505
797.0,1.489
798.0,1.473
799.0,1.458
800.0,1.443
801.0,1.430
802.0,1.414
803.0,1.398
804.0,1.383
805.0,1.369
806.0,1.356
807.0,1.342
808.0,1.328
809.0,1.313
810.0,1.302
811.0,1.289
812.0,1.277
813.0,1.263
814.0,1.250
815.0,1.237
816.0,1.223
817.0,1.210
818.0,1.196
819.0,1.184
820.0,1.172
821.0,1.158
822.0,1.146
823.0,1.131
824.0,1.120
825.0,1.107
826.0,1.096
827.0,1.083
828.0,1.071
829.0,1.059
830.0,1.046
831.0,1.035
832.0,1.024
833.0,1.013
834.0,1.003
835.0,0.993
836.0,0.983
837.0,0.971
838.0,0.961
839.0,0.949
840.0,0.941
841.0,0.931
842.0,0.922
843.0,0.911
844.0,0.902
845.0,0.893
846.0,0.882
847.0,0.873
848.0,0.864
849.0,0.857
850.0,0.848
851.0,0.841
852.0,0.832
853.0,0.825
854.0,0.818
855.0,0.812
856.0,0.804
857.0,0.796
858.0,0.789
859.0,0.782
860.0,0.775
861.0,0.768
862.0,0.761
863.0,0.755
864.0,0.750
865.0,0.744
866.0,0.737
867.0,0.730
868.0,0.725
869.0,0.720
870.0,0.715
871.0,0.709
872.0,0.703
873.0,0.697
874.0,0.693
875.0,0.689
876.0,0.685
877.0,0.680
878.0,0.675
879.0,0.670
880.0,0.666
881.0,0.663
882.0,0.659
883.0,0.656
884.0,0.651
885.0,0.648
886.0,0.644
887.0,0.642
888.0,0.638
889.0,0.635
890.0,0.632
891.0,0.629
892.0,0.626
893.0,0.623
894.0,0.620
895.0,0.617
896.0,0.613
897.0,0.610
898.0,0.607
899.0,0.604
900.0,0.601
901.0,0.597
902.0,0.593
903.0,0.590
904.0,0.586
905.0,0.583
906.0,0.579
907.0,0.575
908.0,0.571
909.0,0.567
910.0,0.564
911.0,0.560
912.0,0.556
913.0,0.551
914.0,0.547
915.0,0.542
916.0,0.537
917.0,0.532
918.0,0.527
919.0,0.523
920.0,0.518
921.0,0.513
922.0,0.508
923.0,0.503
924.0,0.498
925.0,0.493
926.0,0.488
927.0,0.483
928.0,0.477
929.0,0.472
930.0,0.467
931.0,0.462
932.0,0.457
933.0,0.451
934.0,0.446
935.0,0.441
936.0,0.436
937.0,0.431
938.0,0.425
939.0,0.420
940.0,0.415
941.0,0.410
942.0,0.405
943.0,0.400
944.0,0.395
945.0,0.390
946.0,0.386
947.0,0.381
948.0,0.377
949.0,0.372
950.0,0.368
951.0,0.364
952.0,0.359
953.0,0.355
954.0,0.351
955.0,0.347
956.0,0.343
957.0,0.340
958.0,0.336
959.0,0.333
960.0,0.330
961.0,0.327
962.0,0.323
963.0,0.320
964.0,0.318
965.0,0.315
966.0,0.313
967.0,0.310
968.0,0.307
969.0,0.305
970.0,0.303
971.0,0.301
972.0,0.299
973.0,0.296
974.0,0.294
975.0,0.293
976.0,0.291
977.0,0.289
978.0,0.287
979.0,0.285
980.0,0.283
981.0,0.282
982.0,0.280
983.0,0.278
984.0,0.277
985.0,0.275
986.0,0.274
987.0,0.272
988.0,0.271
989.0,0.270
990.0,0.269
991.0,0.267
992.0,0.266
993.0,0.265
994.0,0.264
995.0,0.263
996.0,0.262
997.0,0.261
998.0,0.260
999.0,0.259
1000.0,0.258
1001.0,0.257
1002.0,0.256
1003.0,0.255
1004.0,0.254
1005.0,0.253
1006.0,0.252
1007.0,0.251
1008.0,0.251
1009.0,0.250
1010.0,0.249
1011.0,0.248
1012.0,0.248
1013.0,0.247
1014.0,0.247
1015.0,0.246
1016.0,0.245
1017.0,0.245
1018.0,0.244
1019.0,0.243
1020.0,0.243
1021.0,0.242
1022.0,0.242
1023.0,0.241
1024.0,0.240
1025.0,0.240
1026.0,0.240
1027.0,0.239
1028.0,0.239
1029.0,0.238
1030.0,0.237
1031.0,0.237
1032.0,0.236
1033.0,0.236
1034.0,0.235
1035.0,0.235
1036.0,0.235
1037.0,0.235
1038.0,0.234
1039.0,0.234
1040.0,0.233
1041.0,0.233
1042.0,0.232
1043.0,0.232
1044.0,0.231
1045.0,0.231
1046.0,0.230
1047.0,0.230
1048.0,0.229
1049.0,0.228
1050.0,0.228
1051.0,0.227
1052.0,0.227
1053.0,0.227
1054.0,0.226
1055.0,0.226
1056.0,0.225
1057.0,0.225
1058.0,0.224
1059.0,0.224
1060.0,0.223
1061.0,0.223
1062.0,0.223
1063.0,0.222
1064.0,0.222
1065.0,0.221
1066.0,0.220
1067.0,0.220
1068.0,0.220
1069.0,0.219
1070.0,0.219
1071.0,0.218
1072.0,0.218
1073.0,0.217
1074.0,0.217
1075.0,0.216
1076.0,0.216
1077.0,0.216
1078.0,0.215
1079.0,0.214
1080.0,0.214
1081.0,0.214
1082.0,0.213
1083.0,0.212
1084.0,0.212
1085.0,0.211
1086.0,0.211
1087.0,0.211
1088.0,0.210
1089.0,0.210
1090.0,0.209
1091.0,0.209
1092.0,0.208
1093.0,0.208
1094.0,0.207
1095.0,0.207
1096.0,0.206
1097.0,0.206
1098.0,0.205
1099.0,0.205
1100.0,0.205
1101.0,0.204
1102.0,0.204
1103.0,0.203
1104.0,0.203
1105.0,0.203
1106.0,0.202
1107.0,0.202
1108.0,0.201
1109.0,0.201
1110.0,0.201
1111.0,0.201
1112.0,0.201
1113.0,0.200
1114.0,0.200
1115.0,0.200
1116.0,0.200
1117.0,0.199
1118.0,0.199
1119.0,0.199
1120.0,0.198
1121.0,0.198
1122.0,0.197
1123.0,0.197
1124.0,0.196
1125.0,0.196
1126.0,0.195
1127.0,0.194
1128.0,0.194
1129.0,0.193
1130.0,0.193
1131.0,0.192
1132.0,0.191
1133.0,0.190
1134.0,0.189
1135.0,0.189
1136.0,0.188
1137.0,0.187
1138.0,0.185
1139.0,0.184
1140.0,0.182
1141.0,0.181
1142.0,0.180
1143.0,0.178
1144.0,0.176
1145.0,0.175
1146.0,0.174
1147.0,0.173
1148.0,0.172
1149.0,0.172
1150.0,0.171
1151.0,0.171
1152.0,0.172
1153.0,0.172
1154.0,0.172
1155.0,0.172
1156.0,0.173
1157.0,0.173
1158.0,0.174
1159.0,0.174
1160.0,0.174
1161.0,0.174
1162.0,0.174
1163.0,0.174
1164.0,0.173
1165.0,0.173
1166.0,0.172
1167.0,0.172
1168.0,0.171
1169.0,0.171
1170.0,0.171
1171.0,0.171
1172.0,0.170
1173.0,0.170
1174.0,0.170
1175.0,0.170
1176.0,0.170
1177.0,0.170
1178.0,0.171
1179.0,0.171
1180.0,0.171
1181.0,0.172
1182.0,0.173
1183.0,0.174
1184.0,0.175
1185.0,0.177
1186.0,0.178
1187.0,0.179
1188.0,0.179
1189.0,0.180
1190.0,0.180
1191.0,0.181
1192.0,0.182
1193.0,0.182
1194.0,0.183
1195.0,0.184
1196.0,0.184
1197.0,0.185
1198.0,0.186
1199.0,0.187
1200.0,0.189
1201.0,0.190
1202.0,0.191
1203.0,0.193
1204.0,0.195
1205.0,0.197
1206.0,0.198
1207.0,0.199
1208.0,0.200
1209.0,0.201
1210.0,0.201
1211.0,0.201
1212.0,0.201
1213.0,0.200
1214.0,0.199
1215.0,0.196
1216.0,0.193
1217.0,0.190
1218.0,0.188
1219.0,0.185
1220.0,0.182
1221.0,0.178
1222.0,0.174
1223.0,0.171
1224.0,0.168
1225.0,0.164
1226.0,0.162
1227.0,0.159
1228.0,0.156
1229.0,0.153
1230.0,0.151
1231.0,0.149
1232.0,0.148
1233.0,0.146
1234.0,0.145
1235.0,0.144
1236.0,0.143
1237.0,0.142
1238.0,0.141
1239.0,0.140
1240.0,0.138
1241.0,0.137
1242.0,0.137
1243.0,0.137
1244.0,0.136
1245.0,0.135
1246.0,0.134
1247.0,0.134
1248.0,0.133
1249.0,0.132
1250.0,0.132
1251.0,0.131
1252.0,0.131
1253.0,0.131
1254.0,0.130
1255.0,0.130
1256.0,0.129
1257.0,0.129
1258.0,0.128
1259.0,0.128
1260.0,0.127
1261.0,0.127
1262.0,0.127
1263.0,0.126
1264.0,0.126
1265.0,0.126
1266.0,0.125
1267.0,0.124
1268.0,0.125
1269.0,0.124
1270.0,0.124
1271.0,0.123
1272.0,0.123
1273.0,0.122
1274.0,0.121
1275.0,0.121
1276.0,0.121
1277.0,0.120
1278.0,0.120
1279.0,0.119
1280.0,0.118
1281.0,0.117
1282.0,0.117
1283.0,0.117
1284.0,0.116
1285.0,0.116
1286.0,0.115
1287.0,0.114
1288.0,0.113
1289.0,0.112
1290.0,0.111
1291.0,0.111
1292.0,0.110
1293.0,0.109
1294.0,0.109
1295.0,0.107
1296.0,0.106
1297.0,0.105
1298.0,0.105
1299.0,0.104
1300.0,0.103
1301.0,0.102
1302.0,0.100
1303.0,0.099
1304.0,0.098
1305.0,0.097
1306.0,0.096
1307.0,0.094
1308.0,0.093
1309.0,0.092
1310.0,0.091
1311.0,0.090
1312.0,0.088
1313.0,0.086
1314.0,0.084
1315.0,0.083
1316.0,0.083
1317.0,0.081
1318.0,0.079
1319.0,0.077
1320.0,0.075
1321.0,0.074
1322.0,0.072
1323.0,0.070
1324.0,0.067
1325.0,0.066
1326.0,0.065
1327.0,0.064
1328.0,0.063
1329.0,0.062
1330.0,0.060
1331.0,0.058
1332.0,0.057
1333.0,0.058
1334.0,0.057
1335.0,0.055
1336.0,0.053
1337.0,0.052
1338.0,0.049
1339.0,0.050
1340.0,0.046
1341.0,0.043
1342.0,0.039
1343.0,0.040
1344.0,0.041
1345.0,0.040
1346.0,0.034
1347.0,0.037
1348.0,0.040
1349.0,0.043
1350.0,0.043
1351.0,0.040
1352.0,0.040
1353.0,0.036
1354.0,0.037
1355.0,0.038
1356.0,0.033
1357.0,0.031
1358.0,0.027
1359.0,0.028
1360.0,0.029
1361.0,0.024
1362.0,0.023
1363.0,0.017
1364.0,0.018
1365.0,0.017
1366.0,0.023
1367.0,0.027
1368.0,0.032
1369.0,0.028
1370.0,0.021
1371.0,0.011
1372.0,0.003
1373.0,0.012
1374.0,0.005
1375.0,-0.000
1376.0,-0.017
1377.0,0.006
1378.0,0.004
1379.0,0.013
1380.0,0.040
1381.0,0.063
1382.0,-0.034
1383.0,-0.003
1384.0,0.082
1385.0,0.309
1386.0,0.335
1387.0,0.286
1388.0,0.206
1389.0,0.165
1390.0,0.164
1391.0,0.091
1392.0,0.441
1393.0,0.561
1394.0,0.674
1395.0,0.421
1396.0,0.531
1397.0,0.628
1398.0,0.724
1399.0,0.552
1400.0,0.470
